PETAL_ID,PETAL_LOC,DEVICE_LOC,DEVICE_TYPE,PINHOLE_ID,X_PTL,Y_PTL,Z_PTL,X_MNT,Y_MNT,Z_MNT,PTL_SOURCE,PROJ_DISTANCE,PROVENANCE,NOTES,X_FP,Y_FP,Z_FP,LOCATION,DEVICE_ID,BUS_ID
0,0,89,POS,0,137.4534278655232,86.70725800155137,-2.811495163596234,135.49258600000002,85.502712,-89.280878,Calculated,86.5,DESI-3543,,137.4534278655232,86.70725800155137,-2.811495163596234,89,02228,11
0,0,90,POS,0,194.79144215066484,5.171998699672319,-4.095486012612568,191.965932,5.1189860000000005,-90.54930999999999,Calculated,86.5,DESI-3543,,194.79144215066484,5.171998699672319,-4.095486012612568,90,01653,13
0,0,91,POS,0,189.57958802488702,14.203927331406707,-3.8927079386082255,186.84651499999998,14.020883,-90.349326,Calculated,86.5,DESI-3543,,189.57958802488702,14.203927331406707,-3.8927079386082255,91,06960,13
0,0,92,POS,0,184.3796596959229,23.254047765775912,-3.71335582709375,181.728446,22.93556,-90.17213000000001,Calculated,86.5,DESI-3543,,184.3796596959229,23.254047765775912,-3.71335582709375,92,06732,13
0,0,93,POS,0,179.17686374964813,32.305108903157006,-3.5582024491147592,176.609727,31.879108000000002,-90.019051,Calculated,86.5,DESI-3543,,179.17686374964813,32.305108903157006,-3.5582024491147592,93,06955,13
0,0,94,POS,0,173.94932467032794,41.384370152423145,-3.4281904766222198,171.464156,40.812478999999996,-89.890592,Calculated,86.5,DESI-3543,,173.94932467032794,41.384370152423145,-3.4281904766222198,94,02093,13
0,0,95,POS,0,168.70353032375755,50.43528261453193,-3.3217978209547283,166.298852,49.749367,-89.785646,Calculated,86.5,DESI-3543,,168.70353032375755,50.43528261453193,-3.3217978209547283,95,00419,13
0,0,96,POS,0,163.47967247382718,59.53592322792409,-3.2366006194011874,161.147597,58.708905,-89.701203,Calculated,86.5,DESI-3543,,163.47967247382718,59.53592322792409,-3.2366006194011874,96,02069,13
0,0,97,POS,0,158.2560259320214,68.61983305126735,-3.176196438675646,156.002754,67.65937,-89.641509,Calculated,86.5,DESI-3543,,158.2560259320214,68.61983305126735,-3.176196438675646,97,01461,13
0,0,98,POS,0,153.05951106719283,77.65901741035181,-3.1436914678218812,150.868768,76.56806800000001,-89.609063,Calculated,86.5,DESI-3543,,153.05951106719283,77.65901741035181,-3.1436914678218812,98,01466,11
0,0,99,POS,0,147.858434307529,86.69227446186179,-3.13862394238744,145.742976,85.48735,-89.604357,Calculated,86.5,DESI-3543,,147.858434307529,86.69227446186179,-3.13862394238744,99,01815,11
0,0,100,POS,0,142.6492867248688,95.74685234026025,-3.1543026632813422,140.614553,94.39828399999999,-89.61985200000001,Calculated,86.5,DESI-3543,,142.6492867248688,95.74685234026025,-3.1543026632813422,100,01840,11
0,0,101,POS,0,205.19610010083798,5.175187905690692,-4.561964607328605,202.197645,5.1143160000000005,-91.009958,Calculated,86.5,DESI-3543,,205.19610010083798,5.175187905690692,-4.561964607328605,101,07977,12
0,0,102,POS,0,199.9924837341603,14.195276466703854,-4.345755575136707,197.08726299999998,14.013121,-90.796762,Calculated,86.5,DESI-3543,,199.9924837341603,14.195276466703854,-4.345755575136707,102,02178,13
0,0,103,POS,0,194.7911696241473,23.22686583886917,-4.1530919842761165,191.972401,22.919526,-90.606606,Calculated,86.5,DESI-3543,,194.7911696241473,23.22686583886917,-4.1530919842761165,103,08061,13
0,0,104,POS,0,189.59175264265082,32.27855127743613,-3.986644475223443,186.850699,31.8325,-90.442053,Calculated,86.5,DESI-3543,,189.59175264265082,32.27855127743613,-3.986644475223443,104,06954,13
0,0,105,POS,0,184.35823535904836,41.36198603823021,-3.845320447773645,181.707267,40.784181,-90.302758,Calculated,86.5,DESI-3543,,184.35823535904836,41.36198603823021,-3.845320447773645,105,02042,13
0,0,106,POS,0,179.11445509567213,50.43630098266142,-3.7245158098060642,176.539219,49.728526,-90.183276,Calculated,86.5,DESI-3543,,179.11445509567213,50.43630098266142,-3.7245158098060642,106,02271,13
0,0,107,POS,0,173.883022994433,59.52673936915855,-3.629722627377447,171.39078500000002,58.695473,-90.089816,Calculated,86.5,DESI-3543,,173.883022994433,59.52673936915855,-3.629722627377447,107,02091,13
0,0,108,POS,0,168.65804451857227,68.58149445559914,-3.5711739239973923,166.237106,67.622343,-90.03196899999999,Calculated,86.5,DESI-3543,,168.65804451857227,68.58149445559914,-3.5711739239973923,108,01459,13
0,0,109,POS,0,163.46592538904272,77.63993080304375,-3.510369129337022,161.121344,76.556699,-89.97180300000001,Calculated,86.5,DESI-3543,,163.46592538904272,77.63993080304375,-3.510369129337022,109,01855,13
0,0,110,POS,0,158.2605901082556,86.67022324580289,-3.4934740964521325,155.993273,85.44881,-89.955127,Calculated,86.5,DESI-3543,,158.2605901082556,86.67022324580289,-3.4934740964521325,110,02204,13
0,0,111,POS,0,153.06158663602756,95.71347901595517,-3.495355956809874,150.860279,94.366073,-89.956843,Calculated,86.5,DESI-3543,,153.06158663602756,95.71347901595517,-3.495355956809874,111,01997,11
0,0,112,POS,0,215.60243867324465,5.171981112380601,-5.054020613550335,212.422811,5.114117,-91.495542,Calculated,86.5,DESI-3543,,215.60243867324465,5.171981112380601,-5.054020613550335,112,07727,12
0,0,113,POS,0,210.39987394741422,14.2016212970851,-4.826353702681473,207.31248,14.016663000000001,-91.27104,Calculated,86.5,DESI-3543,,210.39987394741422,14.2016212970851,-4.826353702681473,113,07857,12
0,0,114,POS,0,205.20156714963133,23.226489192904417,-4.621054264872498,202.197898,22.910618,-91.068311,Calculated,86.5,DESI-3543,,205.20156714963133,23.226489192904417,-4.621054264872498,114,08069,13
0,0,115,POS,0,199.9982627201259,32.251512967641744,-4.4395372074504,197.07740900000002,31.814065000000003,-90.88910200000001,Calculated,86.5,DESI-3543,,199.9982627201259,32.251512967641744,-4.4395372074504,115,06776,13
0,0,116,POS,0,194.76908046298917,41.315729849211536,-4.283865907870478,191.950703,40.742265,-90.736037,Calculated,86.5,DESI-3543,,194.76908046298917,41.315729849211536,-4.283865907870478,116,02088,13
0,0,117,POS,0,189.52861722698444,50.433913555431296,-4.151620276561616,186.78515,49.731809999999996,-90.60525200000001,Calculated,86.5,DESI-3543,,189.52861722698444,50.433913555431296,-4.151620276561616,117,01998,13
0,0,118,POS,0,184.29703364132197,59.52150990904383,-4.044180210222464,181.637232,58.685784,-90.499238,Calculated,86.5,DESI-3543,,184.29703364132197,59.52150990904383,-4.044180210222464,118,02131,13
0,0,119,POS,0,179.08154470921838,68.58130756402669,-3.961578641189533,176.486968,67.62493,-90.41736800000001,Calculated,86.5,DESI-3543,,179.08154470921838,68.58130756402669,-3.961578641189533,119,02104,13
0,0,120,POS,0,173.8857992839442,77.62177296311074,-3.9020572283591832,171.370951,76.525595,-90.35854300000001,Calculated,86.5,DESI-3543,,173.8857992839442,77.62177296311074,-3.9020572283591832,120,01870,13
0,0,121,POS,0,168.67433110677385,86.65674280611181,-3.8726770820530163,166.24396299999998,85.426346,-90.329773,Calculated,86.5,DESI-3543,,168.67433110677385,86.65674280611181,-3.8726770820530163,121,01825,13
0,0,122,POS,0,163.46743323915697,95.69074263862545,-3.864406713046833,161.10677900000002,94.331845,-90.32151,Calculated,86.5,DESI-3543,,163.46743323915697,95.69074263862545,-3.864406713046833,122,02176,13
0,0,123,POS,0,158.27795517260196,104.7306348877143,-3.8782897857299474,155.98343300000002,103.23770999999999,-90.334963,Calculated,86.5,DESI-3543,,158.27795517260196,104.7306348877143,-3.8782897857299474,123,01906,13
0,0,124,POS,0,226.0195542880366,5.17343717518662,-5.571114044939293,222.640559,5.117489,-92.005073,Calculated,86.5,DESI-3543,,226.0195542880366,5.17343717518662,-5.571114044939293,124,07856,12
0,0,125,POS,0,220.8150859601972,14.197854846873396,-5.329209406346266,217.541379,14.007627,-91.76702900000001,Calculated,86.5,DESI-3543,,220.8150859601972,14.197854846873396,-5.329209406346266,125,08003,12
0,0,126,POS,0,215.60794586025992,23.228971529477068,-5.111466002684651,212.421315,22.911260000000002,-91.552165,Calculated,86.5,DESI-3543,,215.60794586025992,23.228971529477068,-5.111466002684651,126,07978,12
0,0,127,POS,0,210.4013668312954,32.284325089835534,-4.920086852528499,207.312645,31.837543,-91.36376899999999,Calculated,86.5,DESI-3543,,210.4013668312954,32.284325089835534,-4.920086852528499,127,07824,12
0,0,128,POS,0,205.18461262552464,41.310033120845084,-4.7526619929291485,202.173373,40.725767,-91.198258,Calculated,86.5,DESI-3543,,205.18461262552464,41.310033120845084,-4.7526619929291485,128,01805,13
0,0,129,POS,0,199.93991054117268,50.393002896272165,-4.605257865943727,197.01218,49.687618,-91.052819,Calculated,86.5,DESI-3543,,199.93991054117268,50.393002896272165,-4.605257865943727,129,02003,13
0,0,130,POS,0,194.71305031626,59.49235882599774,-4.486268084797871,191.871034,58.659555000000005,-90.935556,Calculated,86.5,DESI-3543,,194.71305031626,59.49235882599774,-4.486268084797871,130,02227,13
0,0,131,POS,0,189.49147279148394,68.55210176860487,-4.389614831597129,186.729178,67.584575,-90.84008399999999,Calculated,86.5,DESI-3543,,189.49147279148394,68.55210176860487,-4.389614831597129,131,02037,13
0,0,132,POS,0,184.29715048391557,77.60505161883951,-4.320174050480361,181.611627,76.50089,-90.771425,Calculated,86.5,DESI-3543,,184.29715048391557,77.60505161883951,-4.320174050480361,132,01857,13
0,0,133,POS,0,179.0886908428377,86.63414174070546,-4.277833003742913,176.49141799999998,85.40263,-90.73006,Calculated,86.5,DESI-3543,,179.0886908428377,86.63414174070546,-4.277833003742913,133,01765,13
0,0,134,POS,0,173.8856901800378,95.67533257066096,-4.2545123424083755,171.349387,94.315603,-90.70662800000001,Calculated,86.5,DESI-3543,,173.8856901800378,95.67533257066096,-4.2545123424083755,134,02354,13
0,0,135,POS,0,168.68759576747453,104.71287566805371,-4.258927034895635,166.236705,103.208139,-90.711104,Calculated,86.5,DESI-3543,,168.68759576747453,104.71287566805371,-4.258927034895635,135,02277,13
0,0,136,POS,0,236.42603015426775,5.172531938175212,-6.111726898348607,232.85804700000003,5.121878,-92.538094,Calculated,86.5,DESI-3543,,236.42603015426775,5.172531938175212,-6.111726898348607,136,05259,12
0,0,137,POS,0,231.2271737635585,14.192531281599262,-5.856856853840711,227.758594,14.005548000000001,-92.287083,Calculated,86.5,DESI-3543,,231.2271737635585,14.192531281599262,-5.856856853840711,137,07700,12
0,0,138,POS,0,226.0230095176056,23.225591026746983,-5.627448184834009,222.64809300000002,22.891778,-92.06094,Calculated,86.5,DESI-3543,,226.0230095176056,23.225591026746983,-5.627448184834009,138,07976,12
0,0,139,POS,0,220.81302675769209,32.26329340427604,-5.423711777398566,217.53658399999998,31.805359999999997,-91.860424,Calculated,86.5,DESI-3543,,220.81302675769209,32.26329340427604,-5.423711777398566,139,07982,12
0,0,140,POS,0,215.59604445136483,41.33390602632499,-5.241645922665072,212.410158,40.749691999999996,-91.680982,Calculated,86.5,DESI-3543,,215.59604445136483,41.33390602632499,-5.241645922665072,140,08286,12
0,0,141,POS,0,210.34822873404133,50.35622588728158,-5.085723766275535,207.2434,49.636829999999996,-91.52699,Calculated,86.5,DESI-3543,,210.34822873404133,50.35622588728158,-5.085723766275535,141,08044,12
0,0,142,POS,0,205.1189181438089,59.46359390147948,-4.952663748467273,202.10325,58.610662,-91.395872,Calculated,86.5,DESI-3543,,205.1189181438089,59.46359390147948,-4.952663748467273,142,02085,13
0,0,143,POS,0,199.90202828326304,68.5273595069206,-4.847102626836616,196.953963,67.545802,-91.291278,Calculated,86.5,DESI-3543,,199.90202828326304,68.5273595069206,-4.847102626836616,143,02195,13
0,0,144,POS,0,194.69643916009937,77.56921218839962,-4.764193513328038,191.84639099999998,76.453295,-91.210026,Calculated,86.5,DESI-3543,,194.69643916009937,77.56921218839962,-4.764193513328038,144,01888,13
0,0,145,POS,0,189.50217085476282,86.62075144448819,-4.707865162617352,186.722872,85.370862,-91.154168,Calculated,86.5,DESI-3543,,189.50217085476282,86.62075144448819,-4.707865162617352,145,02096,13
0,0,146,POS,0,184.2926307792854,95.65504907042727,-4.673164377913039,181.587979,94.282977,-91.119982,Calculated,86.5,DESI-3543,,184.2926307792854,95.65504907042727,-4.673164377913039,146,01442,13
0,0,147,POS,0,179.09794156088515,104.69025830444647,-4.665704336395862,176.472592,103.18401300000001,-91.11273299999999,Calculated,86.5,DESI-3543,,179.09794156088515,104.69025830444647,-4.665704336395862,147,02123,13
0,0,148,POS,0,173.9054510977216,113.72935066445898,-4.678689753321848,171.353809,112.08390700000001,-91.125388,Calculated,86.5,DESI-3543,,173.9054510977216,113.72935066445898,-4.678689753321848,148,00624,13
0,0,149,POS,0,246.84658669611588,5.178063582759337,-6.678404266752736,243.06737400000003,5.12027,-93.095788,Calculated,86.5,DESI-3543,,246.84658669611588,5.178063582759337,-6.678404266752736,149,05617,12
0,0,151,POS,0,236.426406319464,23.225861443401147,-6.172229369842867,232.85606099999998,22.890988,-92.597865,Calculated,86.5,DESI-3543,,236.426406319464,23.225861443401147,-6.172229369842867,151,07854,12
0,0,152,POS,0,231.2292046076176,32.244239936981984,-5.953502581963988,227.73977299999999,31.787724,-92.381886,Calculated,86.5,DESI-3543,,231.2292046076176,32.244239936981984,-5.953502581963988,152,07980,12
0,0,153,POS,0,226.01293677931616,41.30273554928912,-5.759414392578094,222.62582,40.711729999999996,-92.191053,Calculated,86.5,DESI-3543,,226.01293677931616,41.30273554928912,-5.759414392578094,153,08136,12
0,0,154,POS,0,220.76684021245336,50.380826071292255,-5.5879289993714,217.46420899999998,49.652372,-92.021788,Calculated,86.5,DESI-3543,,220.76684021245336,50.380826071292255,-5.5879289993714,154,08047,12
0,0,155,POS,0,215.53979147888194,59.42623893108862,-5.445932790995016,212.320931,58.566511,-91.88174599999999,Calculated,86.5,DESI-3543,,215.53979147888194,59.42623893108862,-5.445932790995016,155,08139,12
0,0,156,POS,0,210.3213265478468,68.49532904290504,-5.324520770922618,207.187597,67.499549,-91.762002,Calculated,86.5,DESI-3543,,210.3213265478468,68.49532904290504,-5.324520770922618,156,02089,12
0,0,157,POS,0,205.1134859507537,77.54715065808794,-5.230140035727871,202.076643,76.420748,-91.669476,Calculated,86.5,DESI-3543,,205.1134859507537,77.54715065808794,-5.230140035727871,157,02363,13
0,0,158,POS,0,199.91601715587427,86.59019370145049,-5.160431735326867,196.95462,85.330522,-91.600546,Calculated,86.5,DESI-3543,,199.91601715587427,86.59019370145049,-5.160431735326867,158,01463,13
0,0,159,POS,0,194.70961960872995,95.64010150565679,-5.116824826992584,191.817551,94.253591,-91.557345,Calculated,86.5,DESI-3543,,194.70961960872995,95.64010150565679,-5.116824826992584,159,01995,13
0,0,160,POS,0,189.50547347174935,104.6766404809776,-5.094759049683972,186.70677,103.144728,-91.535898,Calculated,86.5,DESI-3543,,189.50547347174935,104.6766404809776,-5.094759049683972,160,01734,13
0,0,161,POS,0,184.32050253766175,113.71026684887957,-5.0986431758274335,181.588968,112.052722,-91.539613,Calculated,86.5,DESI-3543,,184.32050253766175,113.71026684887957,-5.0986431758274335,161,00401,13
0,0,162,POS,0,179.12715228338425,122.73983096929567,-5.126226902856089,176.46893500000002,120.952533,-91.566897,Calculated,86.5,DESI-3543,,179.12715228338425,122.73983096929567,-5.126226902856089,162,02046,13
0,0,163,POS,0,257.26068545967377,5.181606780030587,-7.268542120522696,253.26591000000002,5.112327,-93.676221,Calculated,86.5,DESI-3543,,257.26068545967377,5.181606780030587,-7.268542120522696,163,06563,23
0,0,164,POS,0,252.04988254919905,14.197595078685435,-6.989548828247962,248.16475899999998,14.00121,-93.40203199999999,Calculated,86.5,DESI-3543,,252.04988254919905,14.197595078685435,-6.989548828247962,164,06346,23
0,0,165,POS,0,246.84057485312755,23.216422830175617,-6.734899293303371,243.05106099999998,22.885858,-93.151219,Calculated,86.5,DESI-3543,,246.84057485312755,23.216422830175617,-6.734899293303371,165,07855,12
0,0,166,POS,0,241.6329707361063,32.25097204034035,-6.506784497448876,237.939665,31.776467999999998,-92.926599,Calculated,86.5,DESI-3543,,241.6329707361063,32.25097204034035,-6.506784497448876,166,07728,12
0,0,167,POS,0,236.42124471580155,41.27113404766091,-6.300300056842261,232.83060299999997,40.673753000000005,-92.723679,Calculated,86.5,DESI-3543,,236.42124471580155,41.27113404766091,-6.300300056842261,167,07827,12
0,0,168,POS,0,231.18313853197645,50.35158890551944,-6.118248365271128,227.67810099999997,49.609724,-92.544022,Calculated,86.5,DESI-3543,,231.18313853197645,50.35158890551944,-6.118248365271128,168,08137,12
0,0,169,POS,0,225.94564711410635,59.413748098426474,-5.961292155589135,222.547026,58.54304200000001,-92.390114,Calculated,86.5,DESI-3543,,225.94564711410635,59.413748098426474,-5.961292155589135,169,08004,12
0,0,170,POS,0,220.73117142331827,68.46136719037287,-5.826508500990158,217.41022599999997,67.459502,-92.256929,Calculated,86.5,DESI-3543,,220.73117142331827,68.46136719037287,-5.826508500990158,170,00410,12
0,0,171,POS,0,215.53541264211353,77.51604230639457,-5.72125665248511,212.30101000000002,76.37729499999999,-92.15326400000001,Calculated,86.5,DESI-3543,,215.53541264211353,77.51604230639457,-5.72125665248511,171,01871,12
0,0,172,POS,0,210.33599362014576,86.56466621562181,-5.640672738783849,207.180541,85.296947,-92.073803,Calculated,86.5,DESI-3543,,210.33599362014576,86.56466621562181,-5.640672738783849,172,01617,12
0,0,173,POS,0,205.126437434396,95.61105987798207,-5.5840704633206,202.05153700000002,94.206342,-92.017986,Calculated,86.5,DESI-3543,,205.126437434396,95.61105987798207,-5.5840704633206,173,02095,13
0,0,174,POS,0,199.92862887974488,104.65334676821324,-5.54792305290691,196.935297,103.118888,-91.982496,Calculated,86.5,DESI-3543,,199.92862887974488,104.65334676821324,-5.54792305290691,174,02337,13
0,0,175,POS,0,194.73541109569533,113.69510435552064,-5.541204267709077,191.820725,112.017023,-91.975796,Calculated,86.5,DESI-3543,,194.73541109569533,113.69510435552064,-5.541204267709077,175,01531,13
0,0,176,POS,0,189.54496726718023,122.72941345253129,-5.557279806693984,186.70893999999998,120.91700700000001,-91.991776,Calculated,86.5,DESI-3543,,189.54496726718023,122.72941345253129,-5.557279806693984,176,01767,13
0,0,177,POS,0,267.6557975607659,5.166819442512919,-7.878905198831404,263.447047,5.109697,-94.27643499999999,Calculated,86.5,DESI-3543,,267.6557975607659,5.166819442512919,-7.878905198831404,177,07985,23
0,0,178,POS,0,262.44388954078096,14.185440772057651,-7.589635544277542,258.355709,13.990758999999999,-93.992754,Calculated,86.5,DESI-3543,,262.44388954078096,14.185440772057651,-7.589635544277542,178,06246,23
0,0,179,POS,0,257.23151686033304,23.212235815983554,-7.323655946928454,253.25082799999998,22.875613,-93.73135699999999,Calculated,86.5,DESI-3543,,257.23151686033304,23.212235815983554,-7.323655946928454,179,07821,23
0,0,180,POS,0,252.039890397368,32.22545742759879,-7.082774037815085,248.123137,31.773396999999996,-93.49287,Calculated,86.5,DESI-3543,,252.039890397368,32.22545742759879,-7.082774037815085,180,07853,12
0,0,181,POS,0,246.83991510866153,41.272715045750566,-6.865371258038195,243.03437200000002,40.665436,-93.279485,Calculated,86.5,DESI-3543,,246.83991510866153,41.272715045750566,-6.865371258038195,181,06918,12
0,0,182,POS,0,241.5915950357447,50.31632088102543,-6.671184306940063,237.89367799999997,49.572592,-93.088904,Calculated,86.5,DESI-3543,,241.5915950357447,50.31632088102543,-6.671184306940063,182,08287,12
0,0,183,POS,0,236.35419893245714,59.3813041314221,-6.502510650679966,232.75472299999998,58.493539,-92.923027,Calculated,86.5,DESI-3543,,236.35419893245714,59.3813041314221,-6.502510650679966,183,08140,12
0,0,184,POS,0,231.14263825766741,68.44513808782379,-6.35738223991639,227.623215,67.427838,-92.779768,Calculated,86.5,DESI-3543,,231.14263825766741,68.44513808782379,-6.35738223991639,184,00052,12
0,0,185,POS,0,225.94248100109542,77.48271071393124,-6.238827101168397,222.508329,76.327208,-92.662906,Calculated,86.5,DESI-3543,,225.94248100109542,77.48271071393124,-6.238827101168397,185,01819,12
0,0,186,POS,0,220.74004019637692,86.53690852501096,-6.142527741049932,217.402083,85.24499499999999,-92.568444,Calculated,86.5,DESI-3543,,220.74004019637692,86.53690852501096,-6.142527741049932,186,01973,12
0,0,187,POS,0,215.53707294954668,95.58437789202127,-6.075866499586056,212.27570899999998,94.165813,-92.502721,Calculated,86.5,DESI-3543,,215.53707294954668,95.58437789202127,-6.075866499586056,187,02020,12
0,0,188,POS,0,210.33763988298344,104.62483639932974,-6.030872153260631,207.164851,103.07058,-92.45869,Calculated,86.5,DESI-3543,,210.33763988298344,104.62483639932974,-6.030872153260631,188,02210,12
0,0,189,POS,0,205.15200362792163,113.6746189725496,-6.0113489646847,202.040828,111.97808700000002,-92.438731,Calculated,86.5,DESI-3543,,205.15200362792163,113.6746189725496,-6.0113489646847,189,02229,13
0,0,190,POS,0,199.95273198134996,122.70277005037043,-6.012791045164221,196.933918,120.87993700000001,-92.440877,Calculated,86.5,DESI-3543,,199.95273198134996,122.70277005037043,-6.012791045164221,190,01643,13
0,0,191,POS,0,194.76266946006683,131.74112947296246,-6.038985195537663,191.814275,129.776227,-92.466389,Calculated,86.5,DESI-3543,,194.76266946006683,131.74112947296246,-6.038985195537663,191,00798,13
0,0,192,POS,0,278.0849687325495,5.163300640586536,-8.515991443012354,273.647537,5.107837,-94.902079,Calculated,86.5,DESI-3543,,278.0849687325495,5.163300640586536,-8.515991443012354,192,07818,23
0,0,193,POS,0,272.8766906054712,14.1827167765278,-8.217074929362923,268.543375,13.989278,-94.608249,Calculated,86.5,DESI-3543,,272.8766906054712,14.1827167765278,-8.217074929362923,193,07789,23
0,0,194,POS,0,267.6469182510539,23.210577440189546,-7.936194990459768,263.434806,22.866826,-94.33289599999999,Calculated,86.5,DESI-3543,,267.6469182510539,23.210577440189546,-7.936194990459768,194,07454,23
0,0,195,POS,0,262.44136955659246,32.22855384788658,-7.6836077490853825,258.33747200000005,31.751779,-94.084885,Calculated,86.5,DESI-3543,,262.44136955659246,32.22855384788658,-7.6836077490853825,195,06646,23
0,0,196,POS,0,257.2334821328848,41.259405690809174,-7.4551971528170355,253.232352,40.634767,-93.860352,Calculated,86.5,DESI-3543,,257.2334821328848,41.259405690809174,-7.4551971528170355,196,06362,23
0,0,197,POS,0,251.99173179076203,50.305239858754696,-7.246753895509912,248.09438799999998,49.552925,-93.655635,Calculated,86.5,DESI-3543,,251.99173179076203,50.305239858754696,-7.246753895509912,197,08251,12
0,0,198,POS,0,246.75964389829633,59.34408068650086,-7.063554590529407,242.959429,58.449098,-93.475402,Calculated,86.5,DESI-3543,,246.75964389829633,59.34408068650086,-7.063554590529407,198,08142,12
0,0,199,POS,0,241.53547450606484,68.40711275660937,-6.908802399541187,237.83300499999999,67.369236,-93.323295,Calculated,86.5,DESI-3543,,241.53547450606484,68.40711275660937,-6.908802399541187,199,02050,12
0,0,200,POS,0,236.34230461911412,77.46528367447678,-6.776335505996698,232.692442,76.30319899999999,-93.191485,Calculated,86.5,DESI-3543,,236.34230461911412,77.46528367447678,-6.776335505996698,200,08007,12
0,0,201,POS,0,231.153451083993,86.504436485221,-6.670312662629527,227.61237599999998,85.193861,-93.087864,Calculated,86.5,DESI-3543,,231.153451083993,86.504436485221,-6.670312662629527,201,02082,12
0,0,202,POS,0,225.94612964582083,95.55396406875808,-6.589919059015884,222.48157,94.11419699999999,-93.008516,Calculated,86.5,DESI-3543,,225.94612964582083,95.55396406875808,-6.589919059015884,202,01431,12
0,0,203,POS,0,220.7462414668989,104.59968111279775,-6.531975034372962,217.37519,103.018585,-92.9518,Calculated,86.5,DESI-3543,,220.7462414668989,104.59968111279775,-6.531975034372962,203,01428,12
0,0,204,POS,0,215.55437733407587,113.64292400987735,-6.500760574584945,212.26497200000003,111.92107299999999,-92.921042,Calculated,86.5,DESI-3543,,215.55437733407587,113.64292400987735,-6.500760574584945,204,01420,12
0,0,205,POS,0,210.36005653685984,122.68480001364838,-6.493402753432676,207.15183100000002,120.835047,-92.91409300000001,Calculated,86.5,DESI-3543,,210.36005653685984,122.68480001364838,-6.493402753432676,205,00944,13
0,0,206,POS,0,205.1756223181911,131.72043910953047,-6.506465354339355,202.038359,129.730345,-92.926643,Calculated,86.5,DESI-3543,,205.1756223181911,131.72043910953047,-6.506465354339355,206,02219,13
0,0,207,POS,0,288.5044071142286,5.16072453989073,-9.176986025493619,283.815646,5.112221,-95.549801,Calculated,86.5,DESI-3543,,288.5044071142286,5.16072453989073,-9.176986025493619,207,06628,23
0,0,208,POS,0,283.28729741757405,14.19452226075428,-8.86449333377503,278.71799300000004,13.982257,-95.243463,Calculated,86.5,DESI-3543,,283.28729741757405,14.19452226075428,-8.86449333377503,208,06631,23
0,0,209,POS,0,278.0695001685153,23.20643126849534,-8.574660555613065,273.618678,22.868739,-94.959417,Calculated,86.5,DESI-3543,,278.0695001685153,23.20643126849534,-8.574660555613065,209,07661,23
0,0,210,POS,0,272.85589188705114,32.2370222090628,-8.309090656788996,268.51273100000003,31.749094,-94.69860899999999,Calculated,86.5,DESI-3543,,272.85589188705114,32.2370222090628,-8.309090656788996,210,06542,23
0,0,211,POS,0,267.64478148003394,41.25419774029866,-8.06571785947267,263.416943,40.636161,-94.460124,Calculated,86.5,DESI-3543,,267.64478148003394,41.25419774029866,-8.06571785947267,211,06594,23
0,0,212,POS,0,262.40509705573845,50.287942229064534,-7.845662307003323,258.286129,49.526546,-94.24418299999999,Calculated,86.5,DESI-3543,,262.40509705573845,50.287942229064534,-7.845662307003323,212,02109,23
0,0,213,POS,0,257.17462592000703,59.33918153785675,-7.654118579740725,253.16415299999997,58.431264,-94.05632800000001,Calculated,86.5,DESI-3543,,257.17462592000703,59.33918153785675,-7.654118579740725,213,00338,23
0,0,214,POS,0,251.95348217272053,68.37182646173622,-7.485012267151404,248.030703,67.33326600000001,-93.889776,Calculated,86.5,DESI-3543,,251.95348217272053,68.37182646173622,-7.485012267151404,214,01520,12
0,0,215,POS,0,246.7500105440063,77.42734537430323,-7.3416307474124665,242.92688900000002,76.236441,-93.748896,Calculated,86.5,DESI-3543,,246.7500105440063,77.42734537430323,-7.3416307474124665,215,02309,12
0,0,216,POS,0,241.55273520528266,86.47956004865735,-7.223460807870055,237.81351099999998,85.16555100000001,-93.632613,Calculated,86.5,DESI-3543,,241.55273520528266,86.47956004865735,-7.223460807870055,216,02139,12
0,0,217,POS,0,236.3436582605794,95.51842015676446,-7.1296717094099336,232.703869,94.06279599999999,-93.5408,Calculated,86.5,DESI-3543,,236.3436582605794,95.51842015676446,-7.1296717094099336,217,00640,12
0,0,218,POS,0,231.14409096444592,104.56286851286865,-7.05904890808219,227.590043,102.96900699999999,-93.471307,Calculated,86.5,DESI-3543,,231.14409096444592,104.56286851286865,-7.05904890808219,218,02039,12
0,0,219,POS,0,225.9532083422367,113.61172650317123,-7.015766766565193,222.469479,111.873699,-93.42810899999999,Calculated,86.5,DESI-3543,,225.9532083422367,113.61172650317123,-7.015766766565193,219,00377,12
0,0,220,POS,0,220.78049423067645,122.65783873810615,-6.994919873842861,217.369632,120.785028,-93.407353,Calculated,86.5,DESI-3543,,220.78049423067645,122.65783873810615,-6.994919873842861,220,02342,12
0,0,221,POS,0,215.5875220329457,131.70279289373048,-6.99988237157379,212.260642,129.688909,-93.412417,Calculated,86.5,DESI-3543,,215.5875220329457,131.70279289373048,-6.99988237157379,221,01979,13
0,0,222,POS,0,210.40060318251702,140.73881524700653,-7.028981038356591,207.145195,138.588923,-93.440961,Calculated,86.5,DESI-3543,,210.40060318251702,140.73881524700653,-7.028981038356591,222,01883,13
