PETAL_ID,PETAL_LOC,DEVICE_LOC,DEVICE_TYPE,PINHOLE_ID,X_PTL,Y_PTL,Z_PTL,X_MNT,Y_MNT,Z_MNT,PTL_SOURCE,PROJ_DISTANCE,PROVENANCE,NOTES,X_FP,Y_FP,Z_FP,LOCATION
1,0,229,POS,0,267.5939369289704,59.33837912035544,-8.269055403991558,263.35004,58.39884,-94.65977600000001,Calculated,86.5,DESI-3543,,94.65009684374644,257.2331967014488,-8.269055403991558,2229
1,0,230,POS,0,262.3729828517712,68.39399904856133,-8.084218083992255,258.221129,67.30655300000001,-94.477676,Calculated,86.5,DESI-3543,,84.20916189797066,257.7326876607463,-8.084218083992255,2230
1,0,231,POS,0,257.1567542047059,77.41439043846766,-7.929819970209877,253.112708,76.19812399999999,-94.326674,Calculated,86.5,DESI-3543,,73.80042390580866,258.2171208719166,-7.929819970209877,2231
1,0,232,POS,0,251.95629005837168,86.46812383734519,-7.797893367258467,248.00787999999997,85.111243,-94.19707700000001,Calculated,86.5,DESI-3543,,63.37214717661807,258.73283421737153,-7.797893367258467,2232
1,0,233,POS,0,246.75304272212546,95.5207547849065,-7.693728654339893,242.88692799999998,94.03622800000001,-94.094535,Calculated,86.5,DESI-3543,,52.94329436429513,259.245609932282,-7.693728654339893,2233
1,0,234,POS,0,241.5535673041997,104.55532234096579,-7.612253035590996,237.785325,102.92615,-94.014777,Calculated,86.5,DESI-3543,,42.53167934797446,259.7517999149359,-7.612253035590996,2234
1,0,235,POS,0,236.37233498637875,113.59403390968939,-7.555757592949789,232.67202799999998,111.825864,-93.958485,Calculated,86.5,DESI-3543,,32.12643405428889,260.27557995659896,-7.555757592949789,2235
1,0,236,POS,0,231.1726505671724,122.65029254594255,-7.523968146169395,227.570152,120.72905700000001,-93.927561,Calculated,86.5,DESI-3543,,21.696453699482106,260.79331381138496,-7.523968146169395,2236
1,0,237,POS,0,225.98380235060608,131.69179655844675,-7.514338099438518,222.453112,129.634183,-93.917755,Calculated,86.5,DESI-3543,,11.284743757725067,261.31219405904426,-7.514338099438518,2237
1,0,238,POS,0,220.78540156676985,140.73559318057295,-7.533224765743725,217.35052000000002,138.532475,-93.936916,Calculated,86.5,DESI-3543,,0.865943377368751,261.82427480078076,-7.533224765743725,2238
1,0,240,POS,0,309.3758716500679,5.201068960632763,-10.571247300371652,304.14777999999995,5.104628,-96.913055,Calculated,86.5,DESI-3543,,162.7799482121399,263.1409689455931,-10.571247300371652,2240
1,0,241,POS,0,304.14915662172285,14.190269903032853,-10.234271561653216,299.06304,13.961623000000001,-96.58431,Calculated,86.5,DESI-3543,,152.39179026057195,263.5997259004722,-10.234271561653216,2241
1,0,242,POS,0,298.92704826267055,23.219819446622353,-9.92268347425842,293.96187799999996,22.849853,-96.279271,Calculated,86.5,DESI-3543,,141.97216912586674,264.08415967615895,-9.92268347425842,2242
1,0,243,POS,0,293.6971460027136,32.252926505518566,-9.631590216004696,288.865588,31.740253000000003,-95.99502700000001,Calculated,86.5,DESI-3543,,131.54534338262246,264.5639572440993,-9.631590216004696,2243
1,0,244,POS,0,288.4657674470601,41.27487287599141,-9.362669580674662,283.760756,40.614245000000004,-95.732088,Calculated,86.5,DESI-3543,,121.1271113888879,265.03648240635584,-9.362669580674662,2244
1,0,245,POS,0,283.24156999286004,50.297560106998255,-9.11948832527483,278.640774,49.49181,-95.493289,Calculated,86.5,DESI-3543,,110.71213594818418,265.5154505457792,-9.11948832527483,2245
1,0,246,POS,0,278.0165078520129,59.33702195534952,-8.903834261078273,273.524656,58.384294,-95.281873,Calculated,86.5,DESI-3543,,100.28257796151462,266.00275444090937,-8.903834261078273,2246
1,0,247,POS,0,272.785562042436,68.35570106510953,-8.70838432693067,268.409262,67.260446,-95.090665,Calculated,86.5,DESI-3543,,89.8673290865728,266.47387843793615,-8.70838432693067,2247
1,0,248,POS,0,267.57813223012687,77.40222061847552,-8.54291738610982,263.308286,76.17229,-94.928713,Calculated,86.5,DESI-3543,,79.4413590336809,266.9798327202192,-8.54291738610982,2248
1,0,249,POS,0,262.37146365531083,86.43854856230844,-8.399527867387746,258.19312599999995,85.059234,-94.787542,Calculated,86.5,DESI-3543,,69.0243762228724,267.48092101163405,-8.399527867387746,2249
1,0,250,POS,0,257.1679910832075,95.48593649648816,-8.28088452777368,253.076648,93.97936899999999,-94.670937,Calculated,86.5,DESI-3543,,58.59981355873005,267.99067438488623,-8.28088452777368,2250
1,0,251,POS,0,251.97694709562882,104.5357835821801,-8.18501435600713,247.97984300000002,102.885728,-94.57685699999999,Calculated,86.5,DESI-3543,,48.17989678282028,268.51221473663077,-8.18501435600713,2251
1,0,252,POS,0,246.77115311142282,113.57014624397168,-8.115531435476143,242.87651200000002,111.776206,-94.509186,Calculated,86.5,DESI-3543,,37.76504024314984,269.01297712424895,-8.115531435476143,2252
1,0,253,POS,0,241.5797746764474,122.60684148653006,-8.073450706727087,237.765071,120.675432,-94.467708,Calculated,86.5,DESI-3543,,27.35600965893407,269.52713007704165,-8.073450706727087,2253
1,0,254,POS,0,236.39315394490097,131.65636069694963,-8.053779364821025,232.656687,129.57523500000002,-94.447979,Calculated,86.5,DESI-3543,,16.938758675986293,270.0522153186299,-8.053779364821025,2254
1,0,255,POS,0,231.20159568244793,140.69774665720487,-8.05728797171119,227.550978,138.465834,-94.451394,Calculated,86.5,DESI-3543,,6.52568382772985,270.5687513574057,-8.05728797171119,2255
1,0,256,POS,0,226.01843610324084,149.74083963836569,-8.086469828052657,222.436738,147.365019,-94.479623,Calculated,86.5,DESI-3543,,-3.8842896011650367,271.093276951775,-8.086469828052657,2256
1,0,257,POS,0,319.818845706077,5.204522644724638,-11.314332403619417,314.306065,5.103956,-97.638426,Calculated,86.5,DESI-3543,,168.4194049997688,271.930294642305,-11.314332403619417,2257
1,0,258,POS,0,314.5888453629903,14.189006303891999,-10.957742036242948,309.220626,13.966949,-97.290719,Calculated,86.5,DESI-3543,,158.03344144203786,272.383738341145,-10.957742036242948,2258
1,0,259,POS,0,309.3537152997018,23.210932361338507,-10.629383243213582,304.12935600000003,22.828101,-96.97062199999999,Calculated,86.5,DESI-3543,,147.6131995928999,272.8530957434023,-10.629383243213582,2259
1,0,260,POS,0,304.1285595074781,32.23589110367809,-10.326113532617256,299.02522200000004,31.710951,-96.673843,Calculated,86.5,DESI-3543,,137.19579494907407,273.33248477199606,-10.326113532617256,2260
1,0,261,POS,0,298.9142432021421,41.272243947732555,-10.051941489007689,293.93127000000004,40.599039000000005,-96.405672,Calculated,86.5,DESI-3543,,126.77465909901703,273.82715117372584,-10.051941489007689,2261
1,0,262,POS,0,293.69107998523106,50.300385375631905,-9.796806392779843,288.825773,49.473544,-96.155912,Calculated,86.5,DESI-3543,,116.3556529106749,274.30993650897705,-9.796806392779843,2262
1,0,263,POS,0,288.4642592776813,59.324538392857086,-9.56540079836509,283.723125,58.356473,-95.92994499999999,Calculated,86.5,DESI-3543,,105.93802670356483,274.78748922449455,-9.56540079836509,2263
1,0,264,POS,0,283.22170796322183,68.34902834583299,-9.358014431102006,278.603556,67.23983199999999,-95.727525,Calculated,86.5,DESI-3543,,95.51161769161072,275.25198713788717,-9.358014431102006,2264
1,0,265,POS,0,277.99197962233364,77.3683845597602,-9.177186528168306,273.475294,76.113229,-95.550065,Calculated,86.5,DESI-3543,,85.09645685429832,275.7245014404332,-9.177186528168306,2265
1,0,266,POS,0,272.79378682308914,86.42117796688197,-9.022416080985082,268.376638,85.01945699999999,-95.398188,Calculated,86.5,DESI-3543,,74.67019831496617,276.2416181788474,-9.022416080985082,2266
1,0,267,POS,0,267.57783826393967,95.44497996640395,-8.890921935719447,263.257573,93.908052,-95.26929399999999,Calculated,86.5,DESI-3543,,64.25874172591888,276.7281298361118,-8.890921935719447,2267
1,0,268,POS,0,262.37989360181433,104.50182061617075,-8.78629675006654,258.16617599999995,102.81674100000001,-95.167169,Calculated,86.5,DESI-3543,,53.82921161839012,277.2476421092456,-8.78629675006654,2268
1,0,269,POS,0,257.19227033069893,113.5457923891722,-8.702376836075445,253.07226,111.719916,-95.084908,Calculated,86.5,DESI-3543,,43.416086968628875,277.7688864496468,-8.702376836075445,2269
1,0,270,POS,0,252.00120742014042,122.57594104045374,-8.64863645589648,247.95711699999998,120.61456899999999,-95.031785,Calculated,86.5,DESI-3543,,33.01273562959197,278.2797677687189,-8.64863645589648,2270
1,0,271,POS,0,246.80795494347018,131.62644883503725,-8.616821742825252,242.85406099999997,129.506268,-95.000394,Calculated,86.5,DESI-3543,,22.591069634571895,278.79980672351013,-8.616821742825252,2271
1,0,272,POS,0,241.6187825496542,140.67137082271375,-8.608206793515748,237.74307000000002,138.410901,-94.991765,Calculated,86.5,DESI-3543,,12.176308412165099,279.3202609252869,-8.608206793515748,2272
1,0,273,POS,0,236.43204628958674,149.71297178749208,-8.62504492439102,232.639296,147.302391,-95.008227,Calculated,86.5,DESI-3543,,1.765657982848694,279.84097070659845,-8.62504492439102,2273
1,0,274,POS,0,231.24171447861082,158.7506624086766,-8.666680682865973,227.52774300000002,156.191478,-95.049011,Calculated,86.5,DESI-3543,,-8.643644690239583,280.35654216848565,-8.666680682865973,2274
1,0,275,POS,0,330.279679926725,5.192811577959617,-12.074966422487392,324.462204,5.094246,-98.379064,Calculated,86.5,DESI-3543,,174.08127237337314,280.72645559948853,-12.074966422487392,2275
1,0,276,POS,0,325.05436285774033,14.191709606797781,-11.71007267941225,319.382914,13.955338000000001,-98.023622,Calculated,86.5,DESI-3543,,163.68570992559629,281.19162825476997,-11.71007267941225,2276
1,0,277,POS,0,319.8084728418427,23.211310824366024,-11.369310863210572,314.27575,22.81273,-97.69126700000001,Calculated,86.5,DESI-3543,,153.26161073455447,281.6506753527619,-11.369310863210572,2277
1,0,278,POS,0,314.57627226993446,32.227901402446605,-11.048394643748452,309.19234500000005,31.689792999999998,-97.379002,Calculated,86.5,DESI-3543,,142.8474413474408,282.1196150652117,-11.048394643748452,2278
1,0,279,POS,0,309.33406518011,41.24964432438736,-10.755879333644856,304.09541,40.556712,-97.09432,Calculated,86.5,DESI-3543,,132.42352986776118,282.5829184064443,-10.755879333644856,2279
1,0,280,POS,0,304.1148744450082,50.28639511351006,-10.490420007875585,298.985908,49.455417,-96.834228,Calculated,86.5,DESI-3543,,121.99942549283344,283.0736981275967,-10.490420007875585,2280
1,0,281,POS,0,298.90491516426255,59.315292855845215,-10.251556962526806,293.889656,58.33489300000001,-96.600477,Calculated,86.5,DESI-3543,,111.58691700499489,283.5680028304499,-10.251556962526806,2281
1,0,282,POS,0,293.68726139775737,68.33480208747818,-10.035557109947447,288.787437,67.20944899999999,-96.389337,Calculated,86.5,DESI-3543,,101.17815132810443,284.0507602128124,-10.035557109947447,2282
1,0,283,POS,0,288.4511796447154,77.358169552285,-9.8408756111685,283.667302,76.086787,-96.19913000000001,Calculated,86.5,DESI-3543,,90.75618237632725,284.52009559147626,-9.8408756111685,2283
1,0,284,POS,0,283.2301540996563,86.3863527840557,-9.671445007865245,278.556514,84.95920699999999,-96.033302,Calculated,86.5,DESI-3543,,80.33829600027113,285.004702302294,-9.671445007865245,2284
1,0,285,POS,0,278.0052872608186,95.42656903433223,-9.526644880973251,273.448652,93.859728,-95.892333,Calculated,86.5,DESI-3543,,69.9082087283966,285.4925781434981,-9.526644880973251,2285
1,0,286,POS,0,272.7998798535,104.4497431384755,-9.407525576188121,268.33813,102.753341,-95.77571999999999,Calculated,86.5,DESI-3543,,59.50297590373272,285.9876206208537,-9.407525576188121,2286
1,0,287,POS,0,267.60419756461727,113.5101732634209,-9.315283222919476,263.24649,111.656057,-95.685548,Calculated,86.5,DESI-3543,,49.07164772247019,286.5109760171438,-9.315283222919476,2287
1,0,288,POS,0,262.4138761935403,122.54695154814269,-9.245390405930905,258.150377,120.54699199999999,-95.617103,Calculated,86.5,DESI-3543,,38.66311839474517,287.02606332640846,-9.245390405930905,2288
1,0,289,POS,0,257.21938898568635,131.58060365984906,-9.199717568835695,253.03850400000002,129.446526,-95.572259,Calculated,86.5,DESI-3543,,28.254968839689624,287.53595612640913,-9.199717568835695,2289
1,0,290,POS,0,252.03141279137162,140.62246135822696,-9.180925295769896,247.93529300000003,138.331218,-95.55350200000001,Calculated,86.5,DESI-3543,,17.84343243716546,288.05576125278435,-9.180925295769896,2290
1,0,291,POS,0,246.83787945525248,149.67335272316498,-9.186661215941058,242.826816,147.227607,-95.558993,Calculated,86.5,DESI-3543,,7.421291929813549,288.5757711164456,-9.186661215941058,2291
1,0,292,POS,0,241.65017895691537,158.7162137831336,-9.21320633432586,237.724709,156.124134,-95.585203,Calculated,86.5,DESI-3543,,-2.990939813204079,289.0963503515677,-9.21320633432586,2292
1,0,293,POS,0,340.76937918971555,5.1924724963887545,-12.87072907891644,334.61829,5.102147,-99.1517,Calculated,86.5,DESI-3543,,179.74916640033362,289.55304996210117,-12.87072907891644,2293
1,0,294,POS,0,335.5343924433651,14.18783717768437,-12.493477344623571,329.548969,13.952742,-98.785826,Calculated,86.5,DESI-3543,,169.35135261301537,290.0081767886223,-12.493477344623571,2294
1,0,295,POS,0,330.27123107765584,23.19972967277581,-12.132873622034822,324.440909,22.803929,-98.435253,Calculated,86.5,DESI-3543,,158.92440833813905,290.4485255063497,-12.132873622034822,2295
1,0,296,POS,0,325.02765886609797,32.22090627683439,-11.801218620942649,319.34169199999997,31.671838,-98.11239,Calculated,86.5,DESI-3543,,148.5002358201051,290.91037415439536,-11.801218620942649,2296
1,0,297,POS,0,319.8126296786831,41.26691522674605,-11.49586265215224,314.252747,40.5463,-97.813986,Calculated,86.5,DESI-3543,,138.07058946531197,291.4096579028005,-11.49586265215224,2297
1,0,298,POS,0,314.57271640468434,50.2666615990808,-11.215652862906481,309.160364,49.41938,-97.542002,Calculated,86.5,DESI-3543,,127.66642679787157,291.86300663702167,-11.215652862906481,2298
1,0,299,POS,0,309.348159955376,59.29618808567782,-10.961397541575991,304.073185,58.291608,-97.294563,Calculated,86.5,DESI-3543,,117.2455023561462,292.3453679580436,-10.961397541575991,2299
1,0,300,POS,0,304.1275757864832,68.31242509076341,-10.730490238739492,298.967284,67.162504,-97.068773,Calculated,86.5,DESI-3543,,106.83790685978396,292.8238915002742,-10.730490238739492,2300
1,0,301,POS,0,298.9086554938625,77.33806396704094,-10.52655595601388,293.864693,76.051234,-96.869781,Calculated,86.5,DESI-3543,,96.42329895779729,293.30889499879464,-10.52655595601388,2301
1,0,302,POS,0,293.66305379356686,86.3751242109607,-10.344929520643632,288.728079,84.921289,-96.691802,Calculated,86.5,DESI-3543,,85.98466428024226,293.77761785819604,-10.344929520643632,2302
1,0,303,POS,0,288.44293654693274,95.39415485627698,-10.189157719904088,283.61361899999997,93.806377,-96.539645,Calculated,86.5,DESI-3543,,75.57497029585691,294.25804371221795,-10.189157719904088,2303
1,0,304,POS,0,283.24914250965065,104.42982491100595,-10.05632126914766,278.524041,102.69694,-96.409784,Calculated,86.5,DESI-3543,,65.16549722195718,294.76961009441055,-10.05632126914766,2304
1,0,305,POS,0,278.0492245192358,113.46663868393502,-9.95229956343718,273.426169,111.591044,-96.308304,Calculated,86.5,DESI-3543,,54.75175295637865,295.2766413013104,-9.95229956343718,2305
1,0,306,POS,0,272.8602938139347,122.51098990618401,-9.872509523674438,268.331959,120.482895,-96.230086,Calculated,86.5,DESI-3543,,44.3376026013801,295.7969904910832,-9.872509523674438,2306
1,0,307,POS,0,267.67033463047,131.5607875803609,-9.815902098471042,263.241678,129.372611,-96.17474,Calculated,86.5,DESI-3543,,33.91831352599074,296.3194169768583,-9.815902098471042,2307
1,0,308,POS,0,262.4758984083646,140.59201361042588,-9.783790341811596,258.136519,138.268531,-96.143626,Calculated,86.5,DESI-3543,,23.512232995960744,296.82804186238195,-9.783790341811596,2308
1,0,309,POS,0,257.2769411997889,149.64713770093346,-9.772952195905134,253.01923100000002,147.16143200000002,-96.132336,Calculated,86.5,DESI-3543,,13.083600242060385,297.345774646131,-9.772952195905134,2309
1,0,310,POS,0,252.08291643049103,158.7006690541909,-9.79165968244547,247.91348399999998,156.059893,-96.150748,Calculated,86.5,DESI-3543,,2.6589727386577806,297.86679737480785,-9.79165968244547,2310
1,0,311,POS,0,246.901117241922,167.74998849617143,-9.835074681217648,242.809375,164.953808,-96.192987,Calculated,86.5,DESI-3543,,-7.755505054156288,298.39583186956537,-9.835074681217648,2311
1,0,312,POS,0,351.2451094638636,5.1905843512693615,-13.693293959900316,344.74512000000004,5.094636,-99.948676,Calculated,86.5,DESI-3543,,185.4108164424416,298.3670528633087,-13.693293959900316,2312
1,0,313,POS,0,345.99655919097455,14.186521309156959,-13.292202003908812,339.67676600000004,13.937546,-99.560668,Calculated,86.5,DESI-3543,,175.00519269631135,298.811075578158,-13.292202003908812,2313
1,0,314,POS,0,340.74758407493846,23.202127575565758,-12.923385600516795,334.598146,22.795859,-99.203565,Calculated,86.5,DESI-3543,,164.58278825403733,299.26536817257494,-12.923385600516795,2314
1,0,315,POS,0,335.5062723171531,32.20593631345815,-12.584275434371634,329.50579799999997,31.639662,-98.874041,Calculated,86.5,DESI-3543,,154.17445161983582,299.71973502874505,-12.584275434371634,2315
1,0,316,POS,0,330.25915029032086,41.233911448500756,-12.260921217673769,324.404799,40.517148999999996,-98.559605,Calculated,86.5,DESI-3543,,143.74264036186136,300.18226987220305,-12.260921217673769,2316
1,0,317,POS,0,325.0114623428738,50.26281313702799,-11.965478654924283,319.309012,49.384890999999996,-98.27284399999999,Calculated,86.5,DESI-3543,,133.30974366780057,300.64482912886825,-11.965478654924283,2317
1,0,318,POS,0,319.80084128769687,59.28025509688844,-11.699312426386768,314.22648599999997,58.24825,-98.013341,Calculated,86.5,DESI-3543,,122.90651733027158,301.1323873820525,-11.699312426386768,2318
1,0,319,POS,0,314.5793444730649,68.31391675277844,-11.456270582198854,309.13820400000003,67.128876,-97.776834,Calculated,86.5,DESI-3543,,112.4837663912397,301.61955753838276,-11.456270582198854,2319
1,0,320,POS,0,309.35843760575824,77.33548257609007,-11.239197478098774,304.036923,76.000974,-97.565037,Calculated,86.5,DESI-3543,,102.07151249425979,302.1006887120364,-11.239197478098774,2320
1,0,322,POS,0,298.9004542098765,95.38500457018617,-10.872563707918061,293.812273,93.752442,-97.207349,Calculated,86.5,DESI-3543,,81.23289090305032,303.052797478027,-10.872563707918061,2322
1,0,323,POS,0,293.6749577490778,104.40521520488578,-10.726791329429602,288.697719,102.632563,-97.065281,Calculated,86.5,DESI-3543,,70.81929759001964,303.529334430393,-10.726791329429602,2323
1,0,324,POS,0,288.4802363751514,113.43554785028444,-10.607631224367665,283.600068,111.522747,-96.94867099999999,Calculated,86.5,DESI-3543,,60.41381474907817,304.03723667113775,-10.607631224367665,2324
1,0,325,POS,0,283.2836575416258,122.4761334715638,-10.514990950586792,278.511522,120.41162,-96.858575,Calculated,86.5,DESI-3543,,49.99870073672069,304.54911562003474,-10.514990950586792,2325
1,0,326,POS,0,278.09604538039633,131.52365078307207,-10.44692486551088,273.404069,129.311081,-96.791235,Calculated,86.5,DESI-3543,,39.58259862187744,305.07228497171343,-10.44692486551088,2326
1,0,327,POS,0,272.9022707766745,140.57158900104716,-10.403561182549396,268.310763,138.205137,-96.74919200000001,Calculated,86.5,DESI-3543,,29.16281274456668,305.5904962235737,-10.403561182549396,2327
1,0,328,POS,0,267.7102084623586,149.60462355170546,-10.384518290978548,263.203893,147.092122,-96.73051099999999,Calculated,86.5,DESI-3543,,18.756493024784504,306.1020958314696,-10.384518290978548,2328
1,0,329,POS,0,262.50738948241695,158.66245482730162,-10.387746334364707,258.08324700000003,155.99456,-96.733327,Calculated,86.5,DESI-3543,,8.323495729207849,306.6180417450101,-10.387746334364707,2329
1,0,330,POS,0,257.3218320287899,167.71782342584427,-10.415000190221349,252.99317599999998,164.87909,-96.759973,Calculated,86.5,DESI-3543,,-2.0981028526127545,307.1471821420071,-10.415000190221349,2330
1,0,332,POS,0,361.7347588754768,5.206640898504992,-14.545133609956494,354.881855,5.085579,-100.773163,Calculated,86.5,DESI-3543,,191.0648870886696,307.2024638734841,-14.545133609956494,2332
1,0,333,POS,0,356.4747194562112,14.187623112740091,-14.132413320592391,349.819309,13.934738000000001,-100.375625,Calculated,86.5,DESI-3543,,180.66563971312843,307.62873872253823,-14.132413320592391,2333
1,0,334,POS,0,351.2278086804412,23.204058684929112,-13.75046464978577,344.734324,22.786025,-100.005377,Calculated,86.5,DESI-3543,,170.2436528019087,308.0852164752172,-13.75046464978577,2334
1,0,335,POS,0,345.9885428507995,32.21953191475302,-13.386473044297773,339.645767,31.641047999999998,-99.65167199999999,Calculated,86.5,DESI-3543,,159.82660625588798,308.5476072724445,-13.386473044297773,2335
1,0,336,POS,0,340.7324822257492,41.21459215120668,-13.053174727550058,334.555287,40.48939,-99.32928000000001,Calculated,86.5,DESI-3543,,149.41766238481557,308.9848365492522,-13.053174727550058,2336
1,0,337,POS,0,335.5271235524267,50.26545831789558,-12.749780943094805,329.474535,49.363527000000005,-99.033051,Calculated,86.5,DESI-3543,,138.98915382410053,309.49488212009913,-12.749780943094805,2337
1,0,338,POS,0,330.27638313035527,59.279546079325975,-12.46995600062725,324.382645,58.226877,-98.76251500000001,Calculated,86.5,DESI-3543,,128.5670733607846,309.94686880896666,-12.46995600062725,2338
1,0,339,POS,0,325.0396018567371,68.28501070367875,-12.209132634115008,319.292396,67.09093,-98.509734,Calculated,86.5,DESI-3543,,118.15979117721483,310.40594261538337,-12.209132634115008,2339
1,0,340,POS,0,319.8250428422716,77.31172532915689,-11.974663904974904,314.203983,75.96202,-98.28128000000001,Calculated,86.5,DESI-3543,,107.74663447213268,310.8951972327017,-11.974663904974904,2340
1,0,341,POS,0,314.59065747572635,86.34983495177714,-11.767374627214892,309.10236299999997,84.830907,-98.079723,Calculated,86.5,DESI-3543,,97.31317698383786,311.37392529324154,-11.767374627214892,2341
1,0,342,POS,0,309.3679021067854,95.37075543769684,-11.584922509218828,303.992091,93.70375,-97.901617,Calculated,86.5,DESI-3543,,86.90046736985325,311.85315232912365,-11.584922509218828,2342
1,0,343,POS,0,304.16639044251014,104.41405750427882,-11.430515889522809,298.884141,102.589163,-97.74979300000001,Calculated,86.5,DESI-3543,,76.4804023277633,312.36234814573254,-11.430515889522809,2343
1,0,344,POS,0,298.92542305570316,113.419319218912,-11.295463058275374,293.77101,111.455482,-97.619419,Calculated,86.5,DESI-3543,,66.07102912022654,312.8177898267724,-11.295463058275374,2344
1,0,345,POS,0,293.728095640906,122.43999757931114,-11.190266281213738,288.682385,120.342576,-97.51750200000001,Calculated,86.5,DESI-3543,,55.67226203009962,313.31828292729244,-11.190266281213738,2345
1,0,346,POS,0,288.5267129831553,131.49471677627875,-11.107024678344104,283.576483,129.232572,-97.435629,Calculated,86.5,DESI-3543,,45.242659506583024,313.8337560010223,-11.107024678344104,2346
1,0,347,POS,0,283.3402919468366,140.5424044095411,-11.0505614679859,278.487291,138.13311000000002,-97.380705,Calculated,86.5,DESI-3543,,34.82705763846151,314.3580196749892,-11.0505614679859,2347
1,0,348,POS,0,278.147501958575,149.59985116580938,-11.020214494426838,273.391242,147.025068,-97.350965,Calculated,86.5,DESI-3543,,24.399802592072632,314.88219693735573,-11.020214494426838,2348
1,0,349,POS,0,272.9500099549483,158.6317759583427,-11.011185774060507,268.274589,155.91628799999998,-97.34204100000001,Calculated,86.5,DESI-3543,,13.991483027898056,315.3886280143662,-11.011185774060507,2349
1,0,350,POS,0,267.7598990137443,167.68137842834196,-11.02762907401275,263.184571,164.802169,-97.358542,Calculated,86.5,DESI-3543,,3.5722762161038304,315.91082133113963,-11.02762907401275,2350
1,0,351,POS,0,262.57642314430876,176.7368910494849,-11.070184575520642,258.078511,173.693701,-97.399541,Calculated,86.5,DESI-3543,,-6.8483188718175825,316.44179113657935,-11.070184575520642,2351
1,0,352,POS,0,372.2569592260967,5.217111862918996,-15.43348654764101,365.006055,5.096398000000001,-101.628961,Calculated,86.5,DESI-3543,,196.7412451881787,316.0622476510837,-15.43348654764101,2352
1,0,353,POS,0,367.0064780237828,14.199876660949405,-15.012949486648523,359.958656,13.931035000000001,-101.224932,Calculated,86.5,DESI-3543,,186.34566214675485,316.49752859650425,-15.012949486648523,2353
1,0,354,POS,0,361.7239067358897,23.2093420728182,-14.602725024734298,354.871018,22.778653,-100.82976500000001,Calculated,86.5,DESI-3543,,175.91027296627547,316.92023306923494,-14.602725024734298,2354
1,0,355,POS,0,356.46169838067675,32.22558975990832,-14.225515363560788,349.78788399999996,31.623520000000003,-100.465574,Calculated,86.5,DESI-3543,,165.4801788374677,317.3637368379226,-14.225515363560788,2355
1,0,356,POS,0,351.222271031259,41.23336970307644,-13.879838390602373,344.712414,40.481431,-100.131252,Calculated,86.5,DESI-3543,,155.0695186994382,317.82183502042517,-13.879838390602373,2356
1,0,357,POS,0,345.97509999947255,50.23730730436081,-13.551236855376075,339.613471,49.328984000000005,-99.812205,Calculated,86.5,DESI-3543,,144.6579078511778,318.2713410927191,-13.551236855376075,2357
1,0,358,POS,0,340.7489167471015,59.26691397999638,-13.255372775653171,334.528639,58.190707999999994,-99.52471800000001,Calculated,86.5,DESI-3543,,134.23603696725726,318.75237683248815,-13.255372775653171,2358
1,0,359,POS,0,335.52536808452777,68.2900568708598,-12.990933412454169,329.44554300000004,67.059823,-99.268232,Calculated,86.5,DESI-3543,,123.82102864561705,319.2321371053115,-12.990933412454169,2359
1,0,360,POS,0,330.30194219775007,77.29676953514266,-12.748243464678453,324.362942,75.924734,-99.033212,Calculated,86.5,DESI-3543,,113.41991221896389,319.7031234010974,-12.748243464678453,2360
1,0,361,POS,0,325.0749934659627,86.34315830476653,-12.52650171721119,319.27623700000004,84.805419,-98.81821500000001,Calculated,86.5,DESI-3543,,102.98350609959408,320.1925824162273,-12.52650171721119,2361
1,0,362,POS,0,319.84761977638175,95.36070096089999,-12.330644738665669,314.17037999999997,93.669093,-98.62755899999999,Calculated,86.5,DESI-3543,,92.57114354207523,320.66609822006996,-12.330644738665669,2362
1,0,363,POS,0,314.60271729926177,104.37972389003517,-12.156641033632553,309.054788,102.529628,-98.458713,Calculated,86.5,DESI-3543,,82.14806453344943,321.1256638527158,-12.156641033632553,2363
1,0,364,POS,0,309.3936462123325,113.4056613953397,-12.011308370868662,303.954221,111.42006200000002,-98.317276,Calculated,86.5,DESI-3543,,71.73852689234734,321.61911652200087,-12.011308370868662,2364
1,0,365,POS,0,304.17526239861843,122.43706691229558,-11.88886208684896,298.847113,120.28060500000001,-98.197671,Calculated,86.5,DESI-3543,,61.31935639034033,322.1076871812108,-11.88886208684896,2365
1,0,366,POS,0,298.96713357830777,131.47379486125988,-11.79357642773138,293.756431,129.16431799999998,-98.105597,Calculated,86.5,DESI-3543,,50.90124801281215,322.60776284210607,-11.79357642773138,2366
1,0,367,POS,0,293.77265684128974,140.51222184693268,-11.726722472541312,288.668017,138.054466,-98.040986,Calculated,86.5,DESI-3543,,40.48908619727453,323.12024432842566,-11.726722472541312,2367
1,0,368,POS,0,288.58583172307715,149.56312299629283,-11.682430058957095,283.55512400000003,146.958952,-97.996741,Calculated,86.5,DESI-3543,,30.07056192221846,323.64590424936085,-11.682430058957095,2368
1,0,369,POS,0,283.39721987142514,158.60972526542045,-11.661299589612952,278.471983,155.843036,-97.976637,Calculated,86.5,DESI-3543,,19.65468965394797,324.1677379910469,-11.661299589612952,2369
1,0,370,POS,0,278.19764025705234,167.64505229288935,-11.665906923331747,273.35027599999995,164.722351,-97.98051099999999,Calculated,86.5,DESI-3543,,9.242379266891703,324.67425063956773,-11.665906923331747,2370
