DEVICE_ID,DEVICE_TYPE,PETAL_ID,BUS_ID,CAN_ID,PETAL_LOC,DEVICE_LOC,FVC_ID,SLIT_ID,SLITBLOCK_ID,BLOCKFIBER_ID,SPECTRO_ID,ENABLED
M04901,POS,3,12,4901,3,199,3199,2,B16,F00,,N/A
M04902,POS,3,12,4902,3,151,3151,2,B02,F18,,N/A
M04903,POS,6,16,4903,2,502,6502,6,B03,F05,,N/A
M04904,POS,2,22,4904,7,327,2327,0,B06,F11,,N/A
M04905,POS,5,14,4905,1,523,5523,3,B02,F07,,N/A
M04906,POS,2,22,4906,7,306,2306,0,B06,F16,,N/A
M04907,POS,5,14,4907,1,524,5524,3,B03,F22,,N/A
M04908,POS,7,11,4908,8,45,7045,5,B09,F19,,N/A
M04909,POS,7,11,4909,8,61,7061,5,B08,F07,,N/A
M04910,POS,7,11,4910,8,53,7053,5,B08,F24,,N/A
M04912,POS,7,13,4912,8,102,7102,5,B12,F17,,N/A
M04914,POS,7,11,4914,8,87,7087,5,B09,F14,,N/A
M04915,POS,7,11,4915,8,68,7068,5,B08,F15,,N/A
M04916,POS,7,13,4916,8,71,7071,5,B12,F09,,N/A
M04917,POS,7,13,4917,8,82,7082,5,B12,F02,,N/A
M04918,POS,5,11,4918,1,60,5060,3,B09,F16,,N/A
M04919,POS,10,23,4919,5,193,10193,7,B02,F20,,N/A
M04920,POS,2,12,4920,7,214,2214,0,B15,F22,,N/A
M04921,POS,7,14,4921,8,526,7526,5,B14,F06,,N/A
M04922,POS,2,22,4922,7,415,2415,0,B03,F03,,N/A
M04923,POS,5,22,4923,1,369,5369,3,B18,F19,,N/A
M04924,POS,7,23,4924,8,213,7213,5,B01,F08,,N/A
M04925,POS,3,14,4925,3,409,3409,2,B19,F21,,N/A
M04926,POS,2,13,4926,7,122,2122,0,B00,F04,,N/A
M04928,POS,4,16,4928,0,521,4521,9,B18,F09,,N/A
M04929,POS,4,11,4929,0,53,4053,9,B17,F05,,N/A
M04930,POS,5,11,4930,1,53,5053,3,B08,F01,,N/A
M04931,POS,3,11,4931,3,27,3027,2,B08,F06,,N/A
M04932,POS,4,17,4932,0,376,4376,9,B12,F13,,N/A
M04933,POS,5,23,4933,1,194,5194,3,B02,F00,,N/A
M04934,POS,4,17,4934,0,422,4422,9,B13,F22,,N/A
M04935,POS,5,13,4935,1,146,5146,3,B16,F21,,N/A
M04936,POS,8,11,4936,4,52,8052,1,B04,F14,,N/A
M04937,POS,3,17,4937,3,355,3355,2,B05,F21,,N/A
M04938,POS,8,16,4938,4,425,8425,1,B01,F00,,N/A
M04939,POS,5,22,4939,1,435,5435,3,B18,F01,,N/A
M04940,POS,5,14,4940,1,386,5386,3,B15,F18,,N/A
M04941,POS,3,12,4941,3,172,3172,2,B16,F03,,N/A
M04942,POS,5,22,4942,1,391,5391,3,B19,F16,,N/A
M04943,POS,5,14,4943,1,385,5385,3,B14,F05,,N/A
M04944,POS,3,12,4944,3,218,3218,2,B16,F07,,N/A
M04945,POS,2,12,4945,7,188,2188,0,B15,F05,,N/A
M04946,POS,2,12,4946,7,235,2235,0,B15,F06,,N/A
M04947,POS,3,11,4947,3,53,3053,2,B01,F21,,N/A
M04948,POS,10,15,4948,5,358,10358,7,B10,F21,,N/A
M04949,POS,3,14,4949,3,387,3387,2,B19,F01,,N/A
M04950,POS,5,16,4950,1,485,5485,3,B06,F16,,N/A
M04951,POS,9,13,4951,9,97,9097,8,B06,F02,,N/A
M04952,POS,3,12,4952,3,203,3203,2,B16,F20,,N/A
M04953,POS,3,11,4953,3,69,3069,2,B00,F00,,N/A
M04954,POS,5,14,4954,1,453,5453,3,B14,F10,,N/A
M04955,POS,3,16,4955,3,490,3490,2,B11,F18,,N/A
M04956,POS,7,14,4956,8,476,7476,5,B15,F21,,N/A
M04957,POS,5,14,4957,1,409,5409,3,B14,F13,,N/A
M04958,POS,5,23,4958,1,261,5261,3,B03,F17,,N/A
M04960,POS,7,14,4960,8,510,7510,5,B15,F10,,N/A
M04962,POS,8,11,4962,4,77,8077,1,B05,F02,,N/A
M04963,POS,3,23,4963,3,246,3246,2,B06,F22,,N/A
M04964,POS,3,11,4964,3,88,3088,2,B00,F07,,N/A
M04965,POS,3,10,4965,3,3,3003,2,B00,F11,,N/A
M04966,POS,3,23,4966,3,229,3229,2,B07,F23,,N/A
M04967,POS,3,23,4967,3,266,3266,2,B06,F08,,N/A
M04968,POS,3,11,4968,3,37,3037,2,B01,F01,,N/A
M04969,POS,4,17,4969,0,462,4462,9,B12,F21,,N/A
M04970,POS,3,12,4970,3,188,3188,2,B16,F18,,N/A
M04971,POS,5,23,4971,1,227,5227,3,B03,F08,,N/A
M04972,POS,3,11,4972,3,40,3040,2,B08,F03,,N/A
M04973,POS,2,12,4973,7,167,2167,0,B02,F16,,N/A
M04974,POS,3,11,4974,3,56,3056,2,B09,F04,,N/A
M04975,POS,5,17,4975,1,445,5445,3,B01,F18,,N/A
M04976,POS,5,22,4976,1,372,5372,3,B18,F11,,N/A
M04977,POS,5,14,4977,1,343,5343,3,B15,F00,,N/A
M04978,POS,3,13,4978,3,189,3189,2,B09,F02,,N/A
M04979,POS,3,13,4979,3,206,3206,2,B09,F08,,N/A
M04980,POS,3,13,4980,3,123,3123,2,B09,F19,,N/A
M04981,POS,3,16,4981,3,489,3489,2,B10,F08,,N/A
M04982,POS,8,15,4982,4,299,8299,1,B13,F12,,N/A
M04983,POS,5,12,4983,1,202,5202,3,B10,F23,,N/A
M04984,POS,5,12,4984,1,168,5168,3,B19,F19,,N/A
M04985,POS,10,17,4985,5,420,10420,7,B17,F05,,N/A
M04986,POS,2,12,4986,7,186,2186,0,B15,F01,,N/A
M04988,POS,10,12,4988,5,101,10101,7,B19,F23,,N/A
M04989,POS,2,12,4989,7,233,2233,0,B14,F10,,N/A
M04990,POS,2,12,4990,7,232,2232,0,B14,F17,,N/A
M04991,POS,3,13,4991,3,92,3092,2,B13,F02,,N/A
M04992,POS,3,12,4992,3,141,3141,2,B16,F01,,N/A
M04993,POS,3,12,4993,3,256,3256,2,B16,F10,,N/A
M04994,POS,2,12,4994,7,290,2290,0,B15,F20,,N/A
M04995,POS,3,12,4995,3,291,3291,2,B16,F19,,N/A
M04996,POS,2,22,4996,7,414,2414,0,B02,F14,,N/A
M04997,POS,2,12,4997,7,185,2185,0,B14,F23,,N/A
M04998,POS,9,17,4998,9,443,9443,8,B09,F00,,N/A
M04999,POS,5,22,4999,1,366,5366,3,B13,F14,,N/A
M05000,POS,5,23,5000,1,228,5228,3,B12,F05,,N/A
M05001,POS,3,17,5001,3,399,3399,2,B05,F08,,N/A
M05002,POS,3,14,5002,3,343,3343,2,B18,F11,,N/A
M05003,POS,2,12,5003,7,199,2199,0,B15,F19,,N/A
M05004,POS,5,13,5004,1,115,5115,3,B04,F16,,N/A
M05005,POS,8,11,5005,4,29,8029,1,B10,F02,,N/A
M05006,POS,5,16,5006,1,504,5504,3,B07,F01,,N/A
M05007,POS,3,17,5007,3,398,3398,2,B04,F04,,N/A
M05008,POS,6,15,5008,2,359,6359,6,B09,F24,,N/A
M05009,POS,5,23,5009,1,247,5247,3,B13,F04,,N/A
M05010,POS,6,17,5010,2,314,6314,6,B14,F03,,N/A
M05011,POS,3,14,5011,3,524,3524,2,B14,F15,,N/A
M05013,POS,3,14,5013,3,477,3477,2,B14,F13,,N/A
M05014,POS,6,15,5014,2,339,6339,6,B09,F09,,N/A
M05015,POS,8,15,5015,4,260,8260,1,B01,F02,,N/A
M05016,POS,4,17,5016,0,465,4465,9,B12,F23,,N/A
M05018,POS,3,14,5018,3,471,3471,2,B19,F16,,N/A
M05019,POS,7,15,5019,8,338,7338,5,B11,F16,,N/A
M05020,POS,2,12,5020,7,166,2166,0,B02,F07,,N/A
M05021,POS,9,17,5021,9,373,9373,8,B08,F23,,N/A
M05023,POS,2,12,5023,7,152,2152,0,B02,F23,,N/A
M05024,POS,2,12,5024,7,180,2180,0,B02,F02,,N/A
M05026,POS,6,17,5026,2,377,6377,6,B15,F03,,N/A
M05027,POS,5,16,5027,1,490,5490,3,B06,F19,,N/A
M05029,POS,3,14,5029,3,410,3410,2,B14,F04,,N/A
M05030,POS,7,15,5030,8,381,7381,5,B10,F11,,N/A
M05031,POS,8,10,5031,4,4,8004,1,B05,F03,,N/A
M05032,POS,7,12,5032,8,138,7138,5,B07,F20,,N/A
M05033,POS,7,12,5033,8,238,7238,5,B16,F16,,N/A
M05034,POS,7,12,5034,8,310,7310,5,B17,F09,,N/A
M05035,POS,8,10,5035,4,9,8009,1,B04,F15,,N/A
M05036,POS,7,15,5036,8,336,7336,5,B03,F19,,N/A
M05038,POS,7,17,5038,8,416,7416,5,B18,F23,,N/A
M05039,POS,7,15,5039,8,359,7359,5,B10,F09,,N/A
M05040,POS,8,10,5040,4,17,8017,1,B04,F19,,N/A
M05041,POS,6,15,5041,2,260,6260,6,B03,F08,,N/A
M05042,POS,8,22,5042,4,348,8348,1,B08,F21,,N/A
M05043,POS,7,15,5043,8,426,7426,5,B11,F03,,N/A
M05044,POS,9,17,5044,9,396,9396,8,B08,F09,,N/A
M05045,POS,8,11,5045,4,111,8111,1,B05,F05,,N/A
M05046,POS,3,11,5046,3,61,3061,2,B01,F17,,N/A
M05047,POS,3,10,5047,3,23,3023,2,B00,F09,,N/A
M05048,POS,3,23,5048,3,212,3212,2,B07,F08,,N/A
M05051,POS,8,15,5051,4,402,8402,1,B12,F15,,N/A
M05052,POS,3,11,5052,3,100,3100,2,B00,F20,,N/A
M05053,POS,3,12,5053,3,234,3234,2,B17,F11,,N/A
M05054,POS,3,11,5054,3,44,3044,2,B01,F16,,N/A
M05055,POS,3,11,5055,3,76,3076,2,B00,F24,,N/A
M05056,POS,3,23,5056,3,231,3231,2,B07,F00,,N/A
M05057,POS,3,11,5057,3,51,3051,2,B00,F16,,N/A
M05058,POS,3,12,5058,3,187,3187,2,B17,F03,,N/A
M05060,POS,6,17,5060,2,441,6441,6,B15,F12,,N/A
M05061,POS,3,23,5061,3,230,3230,2,B06,F21,,N/A
M05062,POS,3,10,5062,3,2,3002,2,B01,F03,,N/A
M05063,POS,3,12,5063,3,182,3182,2,B02,F00,,N/A
M05065,POS,3,12,5065,3,251,3251,2,B17,F04,,N/A
M05066,POS,3,13,5066,3,55,3055,2,B12,F00,,N/A
M05067,POS,3,13,5067,3,63,3063,2,B12,F24,,N/A
M05068,POS,3,11,5068,3,21,3021,2,B08,F08,,N/A
M05069,POS,5,22,5069,1,307,5307,3,B13,F08,,N/A
M05070,ETC,9,17,5070,9,461,9461,8,B20,,,N/A
M05071,POS,10,22,5071,5,392,10392,7,B19,F02,,N/A
M05072,POS,3,17,5072,3,314,3314,2,B04,F17,,N/A
M05074,POS,5,23,5074,1,282,5282,3,B12,F08,,N/A
M05076,POS,7,23,5076,8,207,7207,5,B14,F16,,N/A
M05077,POS,5,23,5077,1,264,5264,3,B12,F01,,N/A
M05078,POS,10,14,5078,5,510,10510,7,B03,F12,,N/A
M05079,POS,10,23,5079,5,163,10163,7,B02,F13,,N/A
M05080,POS,10,12,5080,5,137,10137,7,B19,F06,,N/A
M05081,POS,3,13,5081,3,64,3064,2,B12,F08,,N/A
M05082,POS,3,13,5082,3,73,3073,2,B12,F21,,N/A
M05083,POS,5,22,5083,1,306,5306,3,B12,F14,,N/A
M05084,POS,5,17,5084,1,446,5446,3,B00,F09,,N/A
M05085,POS,2,12,5085,7,154,2154,0,B03,F13,,N/A
M05086,POS,2,12,5086,7,237,2237,0,B14,F09,,N/A
M05087,POS,9,17,5087,9,352,9352,8,B09,F19,,N/A
M05088,POS,2,12,5088,7,139,2139,0,B03,F01,,N/A
M05089,POS,5,16,5089,1,448,5448,3,B06,F21,,N/A
M05090,POS,5,17,5090,1,399,5399,3,B00,F05,,N/A
M05091,POS,3,12,5091,3,273,3273,2,B16,F12,,N/A
M05092,POS,5,11,5092,1,56,5056,3,B16,F13,,N/A
M05093,POS,7,13,5093,8,121,7121,5,B04,F20,,N/A
M05094,POS,7,10,5094,8,7,7007,5,B08,F05,,N/A
M05095,POS,7,10,5095,8,15,7015,5,B09,F05,,N/A
M05096,POS,7,13,5096,8,174,7174,5,B04,F22,,N/A
M05097,POS,7,10,5097,8,18,7018,5,B09,F02,,N/A
M05098,POS,7,13,5098,8,110,7110,5,B04,F03,,N/A
M05099,POS,7,10,5099,8,23,7023,5,B09,F22,,N/A
M05101,POS,7,22,5101,8,393,7393,5,B06,F09,,N/A
M05102,POS,7,17,5102,8,418,7418,5,B19,F00,,N/A
M05103,POS,7,12,5103,8,126,7126,5,B06,F20,,N/A
M05104,POS,7,12,5104,8,254,7254,5,B17,F16,,N/A
M05106,POS,7,12,5106,8,237,7237,5,B17,F20,,N/A
M05107,POS,8,22,5107,4,351,8351,1,B08,F12,,N/A
M05108,POS,7,16,5108,8,504,7504,5,B03,F06,,N/A
M05109,POS,7,15,5109,8,337,7337,5,B02,F19,,N/A
M05111,POS,7,15,5111,8,259,7259,5,B03,F10,,N/A
M05112,POS,7,10,5112,8,2,7002,5,B09,F15,,N/A
M05113,POS,7,17,5113,8,355,7355,5,B19,F17,,N/A
M05114,POS,7,15,5114,8,405,7405,5,B10,F12,,N/A
M05115,POS,8,13,5115,4,122,8122,1,B10,F10,,N/A
M05116,POS,8,13,5116,4,159,8159,1,B11,F15,,N/A
M05117,POS,7,17,5117,8,420,7420,5,B19,F01,,N/A
M05119,POS,7,13,5119,8,162,7162,5,B05,F01,,N/A
M05120,POS,8,22,5120,4,327,8327,1,B02,F23,,N/A
M05122,POS,5,17,5122,1,423,5423,3,B01,F08,,N/A
M05123,POS,5,16,5123,1,503,5503,3,B07,F12,,N/A
M05124,POS,7,23,5124,8,177,7177,5,B14,F18,,N/A
M05125,POS,8,22,5125,4,309,8309,1,B09,F02,,N/A
M05126,POS,7,11,5126,8,42,7042,5,B04,F07,,N/A
M05127,POS,7,11,5127,8,43,7043,5,B05,F20,,N/A
M05129,POS,8,10,5129,4,0,8000,1,B04,F08,,N/A
M05130,POS,8,10,5130,4,18,8018,1,B05,F15,,N/A
M05132,POS,8,22,5132,4,368,8368,1,B02,F16,,N/A
M05133,POS,7,12,5133,8,202,7202,5,B16,F06,,N/A
M05134,POS,7,17,5134,8,440,7440,5,B19,F21,,N/A
M05135,POS,7,17,5135,8,353,7353,5,B18,F15,,N/A
M05136,POS,7,17,5136,8,374,7374,5,B19,F22,,N/A
M05138,POS,7,17,5138,8,483,7483,5,B19,F19,,N/A
M05139,POS,7,15,5139,8,383,7383,5,B10,F04,,N/A
M05140,POS,7,17,5140,8,398,7398,5,B19,F04,,N/A
M05141,POS,7,15,5141,8,339,7339,5,B11,F00,,N/A
M05142,POS,8,11,5142,4,78,8078,1,B04,F02,,N/A
M05143,POS,8,10,5143,4,24,8024,1,B05,F16,,N/A
M05144,POS,8,10,5144,4,10,8010,1,B05,F00,,N/A
M05145,POS,8,10,5145,4,7,8007,1,B05,F04,,N/A
M05147,POS,8,10,5147,4,19,8019,1,B05,F17,,N/A
M05148,POS,8,11,5148,4,100,8100,1,B05,F10,,N/A
M05149,POS,8,10,5149,4,5,8005,1,B04,F06,,N/A
M05151,POS,8,10,5151,4,3,8003,1,B04,F16,,N/A
M05152,POS,8,11,5152,4,70,8070,1,B05,F07,,N/A
M05153,POS,7,11,5153,8,89,7089,5,B09,F23,,N/A
M05154,POS,7,11,5154,8,99,7099,5,B08,F16,,N/A
M05155,POS,7,11,5155,8,70,7070,5,B08,F09,,N/A
M05156,POS,7,10,5156,8,12,7012,5,B08,F12,,N/A
M05158,POS,7,10,5158,8,8,7008,5,B09,F18,,N/A
M05161,POS,7,14,5161,8,428,7428,5,B10,F01,,N/A
M05162,POS,7,15,5162,8,362,7362,5,B10,F17,,N/A
M05165,POS,7,16,5165,8,506,7506,5,B02,F03,,N/A
M05166,POS,8,10,5166,4,13,8013,1,B05,F13,,N/A
M05167,POS,7,14,5167,8,384,7384,5,B11,F07,,N/A
M05168,POS,7,15,5168,8,299,7299,5,B10,F02,,N/A
M05169,POS,7,15,5169,8,404,7404,5,B10,F10,,N/A
M05170,POS,7,14,5170,8,406,7406,5,B10,F19,,N/A
M05171,POS,8,10,5171,4,14,8014,1,B05,F08,,N/A
M05172,POS,7,15,5172,8,427,7427,5,B11,F13,,N/A
M05174,POS,7,15,5174,8,342,7342,5,B11,F08,,N/A
M05175,POS,7,15,5175,8,320,7320,5,B11,F12,,N/A
M05176,POS,7,15,5176,8,403,7403,5,B10,F06,,N/A
M05177,POS,7,10,5177,8,5,7005,5,B08,F13,,N/A
M05178,POS,7,11,5178,8,111,7111,5,B08,F08,,N/A
M05179,POS,7,11,5179,8,100,7100,5,B09,F11,,N/A
M05180,POS,7,10,5180,8,3,7003,5,B08,F03,,N/A
M05185,POS,7,12,5185,8,136,7136,5,B07,F07,,N/A
M05186,POS,7,12,5186,8,165,7165,5,B06,F08,,N/A
M05188,POS,4,16,5188,0,449,4449,9,B18,F01,,N/A
M05189,POS,4,17,5189,0,379,4379,9,B12,F06,,N/A
M05191,POS,3,17,5191,3,354,3354,2,B04,F16,,N/A
M05192,POS,8,11,5192,4,68,8068,1,B04,F05,,N/A
M05193,POS,10,23,5193,5,261,10261,7,B03,F22,,N/A
M05194,POS,3,13,5194,3,104,3104,2,B12,F03,,N/A
M05195,POS,4,17,5195,0,377,4377,9,B12,F02,,N/A
M05196,POS,5,13,5196,1,189,5189,3,B17,F04,,N/A
M05197,POS,4,17,5197,0,443,4443,9,B13,F13,,N/A
M05201,POS,3,13,5201,3,84,3084,2,B13,F15,,N/A
M05202,POS,3,13,5202,3,94,3094,2,B13,F18,,N/A
M05203,POS,7,15,5203,8,317,7317,5,B03,F22,,N/A
M05204,POS,3,12,5204,3,290,3290,2,B17,F19,,N/A
M05206,POS,2,22,5206,7,437,2437,0,B03,F05,,N/A
M05207,POS,2,12,5207,7,255,2255,0,B14,F01,,N/A
M05208,POS,2,12,5208,7,181,2181,0,B02,F17,,N/A
M05209,POS,5,17,5209,1,424,5424,3,B00,F13,,N/A
M05211,POS,5,13,5211,1,221,5221,3,B17,F07,,N/A
M05212,POS,2,12,5212,7,138,2138,0,B03,F19,,N/A
M05214,POS,3,12,5214,3,253,3253,2,B17,F18,,N/A
M05215,POS,9,17,5215,9,394,9394,8,B08,F10,,N/A
M05216,POS,5,17,5216,1,314,5314,3,B01,F21,,N/A
M05217,POS,5,12,5217,1,214,5214,3,B10,F24,,N/A
M05218,POS,4,16,5218,0,506,4506,9,B18,F24,,N/A
M05219,POS,5,17,5219,1,462,5462,3,B00,F06,,N/A
M05221,POS,3,17,5221,3,333,3333,2,B04,F07,,N/A
M05222,POS,5,15,5222,1,340,5340,3,B15,F09,,N/A
M05224,POS,4,17,5224,0,399,4399,9,B13,F17,,N/A
M05225,POS,4,17,5225,0,463,4463,9,B12,F19,,N/A
M05236,POS,5,17,5236,1,375,5375,3,B01,F05,,N/A
M05237,POS,4,17,5237,0,418,4418,9,B13,F15,,N/A
M05238,POS,5,14,5238,1,407,5407,3,B14,F18,,N/A
M05239,POS,5,14,5239,1,471,5471,3,B14,F21,,N/A
M05240,POS,3,15,5240,3,257,3257,2,B11,F11,,N/A
M05241,POS,10,15,5241,5,299,10299,7,B10,F24,,N/A
M05242,POS,3,17,5242,3,375,3375,2,B04,F02,,N/A
M05243,POS,8,15,5243,4,298,8298,1,B01,F08,,N/A
M05244,POS,7,23,5244,8,246,7246,5,B00,F22,,N/A
M05245,POS,5,23,5245,1,211,5211,3,B02,F17,,N/A
M05252,POS,4,16,5252,0,522,4522,9,B19,F03,,N/A
M05253,POS,5,16,5253,1,425,5425,3,B07,F20,,N/A
M05254,POS,5,17,5254,1,376,5376,3,B01,F22,,N/A
M05262,POS,5,17,5262,1,334,5334,3,B01,F06,,N/A
M05263,POS,3,14,5263,3,429,3429,2,B19,F03,,N/A
M05264,POS,3,14,5264,3,365,3365,2,B19,F06,,N/A
M05265,POS,5,23,5265,1,267,5267,3,B13,F17,,N/A
M05266,POS,5,22,5266,1,325,5325,3,B13,F18,,N/A
M05267,POS,10,22,5267,5,436,10436,7,B18,F10,,N/A
M05268,POS,5,13,5268,1,122,5122,3,B16,F12,,N/A
M05269,POS,5,22,5269,1,351,5351,3,B19,F14,,N/A
M05270,POS,5,13,5270,1,134,5134,3,B17,F18,,N/A
M05273,POS,3,12,5273,3,153,3153,2,B02,F06,,N/A
M05274,POS,3,12,5274,3,204,3204,2,B17,F05,,N/A
M05275,POS,3,12,5275,3,271,3271,2,B16,F23,,N/A
M05277,POS,3,12,5277,3,220,3220,2,B16,F02,,N/A
M05278,POS,5,22,5278,1,268,5268,3,B12,F13,,N/A
M05279,POS,5,16,5279,1,449,5449,3,B07,F19,,N/A
M05281,POS,3,13,5281,3,128,3128,2,B12,F19,,N/A
M05283,POS,3,15,5283,3,360,3360,2,B18,F00,,N/A
M05284,POS,3,15,5284,3,381,3381,2,B19,F09,,N/A
M05285,POS,5,17,5285,1,463,5463,3,B00,F23,,N/A
M05287,POS,3,12,5287,3,113,3113,2,B03,F11,,N/A
M05288,POS,5,22,5288,1,289,5289,3,B13,F21,,N/A
M05290,POS,3,11,5290,3,39,3039,2,B08,F07,,N/A
M05291,POS,3,12,5291,3,124,3124,2,B02,F13,,N/A
M05293,POS,3,13,5293,3,143,3143,2,B13,F05,,N/A
M05294,POS,8,12,5294,4,197,8197,1,B08,F06,,N/A
M05295,POS,8,11,5295,4,32,8032,1,B10,F17,,N/A
M05296,POS,7,12,5296,8,217,7217,5,B17,F01,,N/A
M05297,POS,8,13,5297,4,144,8144,1,B18,F16,,N/A
M05298,POS,8,11,5298,4,56,8056,1,B11,F05,,N/A
M05300,POS,3,15,5300,3,405,3405,2,B19,F10,,N/A
M05301,POS,3,23,5301,3,209,3209,2,B14,F21,,N/A
M05302,POS,8,13,5302,4,119,8119,1,B18,F21,,N/A
M05303,POS,8,11,5303,4,22,8022,1,B11,F19,,N/A
M05304,POS,7,11,5304,8,60,7060,5,B09,F03,,N/A
M05305,POS,8,11,5305,4,27,8027,1,B10,F18,,N/A
M05307,POS,8,22,5307,4,350,8350,1,B08,F16,,N/A
M05308,POS,8,22,5308,4,369,8369,1,B08,F17,,N/A
M05309,POS,6,14,5309,2,509,6509,6,B19,F05,,N/A
M05310,POS,8,13,5310,4,110,8110,1,B10,F22,,N/A
M05311,POS,7,11,5311,8,36,7036,5,B09,F06,,N/A
M05314,POS,7,11,5314,8,49,7049,5,B04,F04,,N/A
M05315,POS,7,11,5315,8,58,7058,5,B04,F10,,N/A
M05316,POS,7,12,5316,8,185,7185,5,B17,F10,,N/A
M05317,POS,8,22,5317,4,370,8370,1,B09,F07,,N/A
M05318,POS,8,22,5318,4,390,8390,1,B08,F07,,N/A
M05319,POS,8,22,5319,4,329,8329,1,B08,F00,,N/A
M05321,POS,8,22,5321,4,391,8391,1,B08,F14,,N/A
M05322,POS,8,22,5322,4,308,8308,1,B02,F20,,N/A
M05323,POS,8,16,5323,4,522,8522,1,B00,F05,,N/A
M05324,POS,8,13,5324,4,96,8096,1,B19,F18,,N/A
M05325,POS,10,22,5325,5,323,10323,7,B15,F21,,N/A
M05326,POS,8,13,5326,4,64,8064,1,B18,F05,,N/A
M05327,POS,3,12,5327,3,140,3140,2,B03,F10,,N/A
M05328,POS,3,23,5328,3,248,3248,2,B06,F10,,N/A
M05329,POS,3,15,5329,3,341,3341,2,B19,F17,,N/A
M05330,POS,3,14,5330,3,525,3525,2,B15,F03,,N/A
M05331,POS,3,15,5331,3,361,3361,2,B18,F02,,N/A
M05332,POS,8,11,5332,4,46,8046,1,B10,F11,,N/A
M05333,POS,8,13,5333,4,73,8073,1,B18,F20,,N/A
M05334,POS,8,16,5334,4,506,8506,1,B00,F22,,N/A
M05336,POS,3,14,5336,3,431,3431,2,B18,F07,,N/A
M05337,POS,3,14,5337,3,432,3432,2,B15,F07,,N/A
M05338,POS,8,15,5338,4,296,8296,1,B00,F04,,N/A
M05339,POS,6,17,5339,2,442,6442,6,B14,F15,,N/A
M05340,POS,6,13,5340,2,74,6074,6,B11,F01,,N/A
M05341,POS,6,17,5341,2,334,6334,6,B15,F02,,N/A
M05342,POS,8,11,5342,4,43,8043,1,B11,F00,,N/A
M05344,POS,4,17,5344,0,416,4416,9,B13,F08,,N/A
M05346,POS,3,10,5346,3,31,3031,2,B01,F14,,N/A
M05347,POS,4,17,5347,0,374,4374,9,B12,F05,,N/A
M05348,POS,5,12,5348,1,141,5141,3,B11,F24,,N/A
M05349,POS,10,12,5349,5,152,10152,7,B18,F03,,N/A
M05350,POS,5,15,5350,1,360,5360,3,B14,F07,,N/A
M05351,POS,3,10,5351,3,15,3015,2,B01,F04,,N/A
M05352,POS,5,23,5352,1,302,5302,3,B12,F11,,N/A
M05353,POS,8,11,5353,4,58,8058,1,B11,F10,,N/A
M05354,POS,5,12,5354,1,197,5197,3,B18,F15,,N/A
M05355,POS,8,15,5355,4,336,8336,1,B01,F05,,N/A
M05357,POS,6,22,5357,2,347,6347,6,B13,F04,,N/A
M05358,POS,6,17,5358,2,420,6420,6,B15,F07,,N/A
M05359,POS,8,15,5359,4,277,8277,1,B00,F24,,N/A
M05360,POS,5,13,5360,1,97,5097,3,B05,F17,,N/A
M05361,POS,3,11,5361,3,32,3032,2,B08,F19,,N/A
M05362,POS,3,13,5362,3,115,3115,2,B13,F01,,N/A
M05363,POS,7,23,5363,8,265,7265,5,B00,F18,,N/A
M05365,POS,5,23,5365,1,283,5283,3,B12,F24,,N/A
M05366,POS,8,13,5366,4,108,8108,1,B19,F01,,N/A
M05367,POS,8,13,5367,4,157,8157,1,B18,F18,,N/A
M05368,POS,8,13,5368,4,161,8161,1,B10,F21,,N/A
M05369,POS,8,13,5369,4,109,8109,1,B19,F17,,N/A
M05370,POS,8,11,5370,4,44,8044,1,B05,F09,,N/A
M05371,POS,7,14,5371,8,511,7511,5,B14,F10,,N/A
M05372,POS,3,17,5372,3,400,3400,2,B05,F03,,N/A
M05373,POS,8,13,5373,4,143,8143,1,B18,F02,,N/A
M05374,POS,8,13,5374,4,131,8131,1,B18,F08,,N/A
M05375,POS,7,17,5375,8,446,7446,5,B18,F04,,N/A
M05376,POS,3,17,5376,3,465,3465,2,B05,F13,,N/A
M05377,POS,7,17,5377,8,379,7379,5,B19,F20,,N/A
M05378,POS,7,16,5378,8,469,7469,5,B03,F08,,N/A
M05381,POS,8,11,5381,4,48,8048,1,B10,F16,,N/A
M05382,POS,8,11,5382,4,33,8033,1,B11,F03,,N/A
M05385,POS,8,13,5385,4,158,8158,1,B19,F14,,N/A
M05386,POS,8,13,5386,4,145,8145,1,B19,F09,,N/A
M05387,POS,8,13,5387,4,86,8086,1,B18,F13,,N/A
M05388,POS,7,11,5388,8,66,7066,5,B05,F11,,N/A
M05389,POS,7,11,5389,8,77,7077,5,B08,F19,,N/A
M05390,POS,7,11,5390,8,59,7059,5,B09,F12,,N/A
M05391,POS,10,12,5391,5,136,10136,7,B18,F05,,N/A
M05392,POS,7,11,5392,8,67,7067,5,B08,F20,,N/A
M05393,POS,7,11,5393,8,50,7050,5,B04,F17,,N/A
M05394,POS,5,15,5394,1,275,5275,3,B07,F03,,N/A
M05395,POS,5,15,5395,1,404,5404,3,B15,F19,,N/A
M05396,POS,5,15,5396,1,383,5383,3,B14,F09,,N/A
M05397,POS,5,15,5397,1,293,5293,3,B06,F09,,N/A
M05398,POS,5,12,5398,1,273,5273,3,B10,F20,,N/A
M05399,POS,5,15,5399,1,342,5342,3,B15,F03,,N/A
M05400,POS,4,17,5400,0,417,4417,9,B13,F18,,N/A
M05401,POS,5,12,5401,1,198,5198,3,B11,F20,,N/A
