,exp_id,date,n_iterations,ra,dec,mountha,mountaz,zd,airmass,guide_rms,guide_rms_ra,guide_rms_dec,centroids_rms_ra,centroids_rms_dec,centroids_std_ra,centroids_std_dec,field_rotation_rate,field_rotation_init,field_rotation_rate_slope_std,field_rotation_rate_linregress_std,psf_fwhm,psf_fwhm_std,psf_fit,effective_seeing
533,48444,2020-02-14 05:43:59.393616,20,106.338258,31.88991,10.904805,272.43674,9.251568,1.013155,152.61399987386048,131.20513186116276,77.95028114634084,71.82657884566223,53.01851332690092,10.53367612678899,6.962213801607813,-0.5508013895157421,2.7109071206599107,0.4869433180873651,0.4880982983852414,1.015930399709141,0.0597218909122889,0.038220592283527643,1.07762121486549
534,48443,2020-02-14 05:38:47.044679,20,106.338492,31.88993,9.599133,272.027682,8.144694,1.010171,158.558208422494,127.6156171275648,94.10079555084452,66.04897955805824,57.443150103832224,14.993743915141781,9.14576092459779,-0.2437240815984671,2.0286908814673095,0.34734759905153706,0.3465891782918556,1.0365556463435963,0.05841319915051337,0.037297564138399186,1.101751911947424
535,48442,2020-02-14 05:33:34.991593,20,106.338709,31.889951,8.301623,271.602456,7.044459,1.007592,166.27595567354015,132.3660315114556,100.63263455289952,68.48835168610835,55.23917162214961,12.507546761136101,7.784027603109536,-0.5497689109641414,2.439366140207453,0.5523336855124971,0.5492220464866489,1.099419881230747,0.051746049303132216,0.03382063031252333,1.1670627384208587
536,48441,2020-02-14 05:19:41.664220,20,106.3393,31.889981,4.81234,270.245193,4.084679,1.002542,146.4759238641676,122.80487111255984,79.83833604784729,62.920793860240174,49.34712350503305,14.753651212300076,8.033585045770037,-0.321209491500694,1.8491837244683142,0.4312870007218591,0.43340628805258663,1.0687261256014906,0.08390392785029811,0.02908791290059386,1.1230086363989247
537,48440,2020-02-14 05:14:29.448767,20,106.339508,31.88998,3.510661,269.519311,2.98036,1.001352,136.55612345039125,109.27116293207736,81.89864347637206,59.41172482839438,58.37933772292563,12.487726431853545,7.621803528664109,-0.29063251182661304,2.4780067250272566,0.25692356999930926,0.25659715661124427,1.0488623003092106,0.08878885869179681,0.027882535046023338,1.0970488742611226
538,48439,2020-02-14 05:09:18.423000,20,106.339721,31.88999,2.210859,268.347554,1.877812,1.000536,187.80945930613404,152.03368311210124,110.26401137375518,63.01411047049801,57.160895083435,17.634738019253582,8.767970330271892,-0.23997363870328275,1.6248006033875955,0.403952314910725,0.4041184860326334,1.0806031872299267,0.08081035136179379,0.03632119777353471,1.1676022091766973
539,48438,2020-02-14 05:04:05.582900,21,106.339929,31.88999,0.879934,264.626445,0.75041,1.000086,134.2418119936477,83.67672128434731,104.97176002353929,65.47827505610825,48.80159378905218,12.260741476573346,11.107060617670925,-0.2569161458253065,2.5527902110936185,0.44850762763870267,0.45710748794725,1.0502239744755018,0.05587170033217084,0.037553952127593763,1.0967676516967484
540,48437,2020-02-14 04:50:21.070897,20,106.340471,31.88998,-2.548509,91.267178,2.164178,1.000712,144.06134872604636,122.9055490708674,75.152499654743,73.7126749626258,88.81619194196277,13.875894567257795,13.03599753900931,-0.6118999301184712,-2.900141691439644,0.5245357064509063,0.5232240478250022,1.144315332345653,0.06834104004286337,0.03113667468972276,1.1935411054486353
541,48436,2020-02-14 04:45:09.284296,20,106.340679,31.88998,-3.850396,90.266416,3.268581,1.001626,116.98757667427469,59.17308720552657,100.91897168860989,83.50701491681951,89.49180711845311,23.31111855181151,22.31821174328553,-0.3397471361906642,-2.9763686349029284,0.7562350612948976,0.7618552571090049,1.0977097042399135,0.06995909048374407,0.024827959961119334,1.1317501520298487
542,48435,2020-02-14 04:39:55.261402,20,106.3409,31.88997,-5.156057,89.595359,4.376279,1.002919,132.5425379080189,112.20852039315598,70.54624232570666,69.71866467607178,89.69897881692104,14.272533518357042,14.46779152346333,-0.31103733709545844,-3.328196177482,0.3507951308096683,0.3506461314282763,1.0850119323925154,0.060806297824132736,0.04380887610103612,1.1290110404764275
543,48434,2020-02-14 04:34:44.173697,20,106.341108,31.88996,-6.451677,89.059317,5.475386,1.004575,167.21471752548814,135.5774640696078,97.8749865572558,76.58136476523326,98.20232860285478,24.034158050098647,18.55495739593224,-0.2544016032220662,-3.7095548465862027,0.535786069800295,0.5336764796955606,1.1022644958852492,0.07393145270756316,0.026048160062028293,1.1704846852416966
544,48432,2020-02-14 04:27:27.571852,15,106.341392,31.889941,-8.066577,88.477416,6.845123,1.007166,145.63005276070226,123.56987807813593,77.06229622091173,80.85163804671069,91.57662069678335,20.640387010867773,23.337937100199273,-0.5717802965952672,-2.7510677292343804,0.9360589390714773,0.6993474090526126,1.2361778286274594,0.07176177259074316,0.04002713798275504,1.2828633462983197
545,48431,2020-02-14 04:23:08.560157,20,106.341621,31.88993,-9.364307,88.047684,7.945591,1.009675,106.69552869918371,80.86142631499456,69.60866022775501,72.45901190491062,94.03994226382589,18.21049692541973,22.49083914174673,-0.5013808330462958,-2.6333092651456607,0.5785000254320767,0.5762361536530302,1.107153557515537,0.08024033168515517,0.02957097512738579,1.135303898424897
546,48430,2020-02-14 04:08:54.399443,20,105.0022,38.000921,-11.586486,54.310722,11.236807,1.019508,143.36145303896805,112.42956346411707,88.94998300568874,123.63521762666404,126.44363467431741,41.57037727164297,34.86086974250144,-0.2902239045675307,-3.246175264151566,0.871131784314707,0.8657720702251991,1.212474070126091,0.057291679091615984,0.0336732253111717,1.2585947164492073
547,48402,2020-02-13 12:26:49.418324,19,179.992543,30.698581,37.308307,277.765037,31.734941,1.175379,101.740488378606,71.72978079875602,72.15237710623035,90.10161197757628,63.17273369230232,16.659457168546243,12.724356999496155,-0.07334049778989644,1.5938102790799937,0.8140207448125608,0.7453368943987907,1.148841365862593,0.05778170096971038,0.18865602867154796,1.1735566954993473
548,48401,2020-02-13 12:21:54.180603,19,179.992871,30.69868,36.073358,277.338679,30.696296,1.16257,116.35306597405531,102.25044581503306,55.52370927981898,103.32108398234284,69.61496780473061,20.261828805104862,22.232190832209938,-0.9465996946301489,3.361453102555414,0.9114128084360772,0.8399062787436337,1.300867288217078,0.08961824816170232,0.2500058533145144,1.3294083309272307
549,48400,2020-02-13 12:16:59.363341,19,179.993201,30.698771,34.846763,276.911465,29.663689,1.150478,114.46996130125186,93.00443066494923,66.7349077844478,81.88974509866522,69.23172643549127,22.50703910892408,19.63985168634341,0.009021241318207427,0.594643130668824,0.848098616474886,0.7744898053170843,1.2148027282192593,0.1144769226329979,0.12333680558926054,1.2443497051852224
550,48399,2020-02-13 12:12:04.554241,19,179.993509,30.698851,33.618101,276.479123,28.628404,1.138971,157.75463717696923,118.48634345950984,104.15138964234833,67.94154147930975,65.83448563703494,15.697820370253663,20.180693635981363,-0.37336811899213274,2.50321402920982,0.9113617343944331,0.8341230966518551,1.1022108938335373,0.0765688761845902,0.1925429684229998,1.1631289908532796
551,48398,2020-02-13 12:07:09.908463,19,179.993821,30.69893,32.383168,276.039392,27.586936,1.127992,139.42485042234176,113.37864321952871,81.14537680602135,78.77145217659306,61.58365928006986,16.376493005944315,17.91613383992296,-0.6237280867770708,2.354252203283799,1.4883787507462185,1.3605355105644472,1.1679513600387708,0.05931448145516613,0.3771040627692543,1.2132207885309
552,48397,2020-02-13 12:02:16.271956,19,179.99413,30.699011,31.156594,275.596645,26.551675,1.117648,115.1883399545291,103.37146011462065,50.82022132233935,94.48460895252794,69.87458217422358,19.64362846523378,21.4413696450417,-0.7150480707896801,1.9179596839433413,1.1969135606928818,1.097532917123417,1.2596008642070686,0.06132253044717939,0.36037773454205024,1.2884757311436894
553,48396,2020-02-13 11:57:21.715554,19,179.994422,30.699081,29.932127,275.147692,25.517406,1.107858,135.4997603155488,111.7113912681806,76.68604896914844,75.55146766766914,78.84958054117769,14.960726036602612,23.713913566303834,-0.23822843677481279,1.7518701658652227,1.0138479486876797,0.9258825238885547,1.2557002823351953,0.04984329252830856,0.290008435057288,1.2956055260587775
554,48395,2020-02-13 11:52:29.083057,19,179.994709,30.699141,28.703486,274.689073,24.478873,1.098555,129.02476239454575,113.35859114751352,61.62158001885263,75.23698349172513,71.24502282020929,17.977077900936088,29.662037476681764,-0.5568132228134498,2.474409062841121,0.8277949713867632,0.7570977832086985,1.176419570123184,0.060376354337504115,0.2778820548220022,1.2150208760160879
555,48394,2020-02-13 11:47:36.929767,19,179.994972,30.699201,27.483225,274.224225,23.446743,1.089814,128.91079969902356,111.0132080209486,65.5290921952942,84.95803623698035,75.30635429700418,22.265614973318144,22.642957253652195,-0.06697260640849383,1.2399990555394693,0.9233311711058384,0.8425494674522633,1.2777315228134931,0.07489672967920492,0.3190633649608874,1.313296450888216
556,48392,2020-02-13 11:41:35.605245,19,179.995322,30.699271,25.978769,273.63596,22.173378,1.079696,109.21500467869308,79.29570887462096,75.10065113591435,73.85503712674591,77.61789073496647,14.081334971355052,26.301994333630365,-0.5122526633094833,2.0308897957183776,0.827449885164224,0.7529258830331563,1.2246340910311013,0.14486313461703124,0.21998089792750775,1.2513477023047608
557,48391,2020-02-13 11:36:43.631835,18,179.995592,30.699331,24.7585,273.144303,21.139923,1.072007,159.34729445533577,142.48478441055258,71.34175819051448,75.62566307646934,65.16884836768418,14.262184498249562,21.1133495692676,0.1038689729793173,0.8517786225903445,0.8911134413993029,0.8083254830427649,1.1938497286802194,0.041345079053444464,0.3977976404884603,1.2514303322456877
558,48390,2020-02-13 11:31:53.262350,18,179.99595,30.69939,23.544412,272.639818,20.111213,1.064802,139.22479564582156,121.01882051442666,68.83305022965169,80.27121083018406,66.26125639344338,19.330399413326752,24.15001387917642,-0.7557704456571428,3.113639783673814,0.7540969442090711,0.6857735597703705,1.1221217880060088,0.08139620992703454,0.13781974314586126,1.1690348551055734
559,48389,2020-02-13 11:20:35.669873,73,179.974629,79.24196,18.485194,355.425915,47.912651,1.490266,106.6320795686831,66.2282445447176,83.57164601506331,165.02731663905612,183.46499708511692,32.75202512752154,65.01586119079913,-0.7725621545556284,0.21469587814871094,0.21152988104684067,0.743305090827809,0.9046496331903103,0.19046524799487335,0.039419405377722594,0.9388513429796466
560,48388,2020-02-13 11:05:12.576978,73,179.97982,79.242181,14.621552,356.346154,47.677574,1.483567,68.53879958750065,38.432703446187794,56.749399597819206,140.94688878998372,210.3361822718214,18.883748095371864,73.72819560637926,-0.951239595068346,-0.04445032831733009,0.14607276729617585,0.5134980685349446,0.8103968651833423,0.0329689904201453,0.03540651277964618,0.826312241798581
561,48387,2020-02-13 10:49:42.108657,73,179.98507,79.242351,10.730693,357.29795,47.494639,1.478412,72.42313999418467,48.89181920373042,53.429404091445825,156.57185654851685,211.31268026894122,15.953993530411104,74.12808777454723,-1.063645338699333,0.9981464897958316,0.17209057130528563,0.6048084590416578,0.8594272998493813,0.03464891464011335,0.04289125771570744,0.8761851145567006
562,48386,2020-02-13 10:33:14.499127,72,179.99065,79.24248,6.603442,358.327979,47.361056,1.47468,76.40771791288637,47.31238251382364,59.997315085934055,127.38389384209353,219.22406264365574,19.124218815013542,64.67172760812905,-0.852305933547083,-0.5215624938561367,0.19563202647531744,0.6862400276992916,0.9158329994703566,0.037009294117014015,0.07159796796811993,0.9333400239778497
563,48385,2020-02-13 10:13:36.998530,72,179.997321,79.24256,1.675,359.574539,47.284537,1.472554,70.06278471590164,47.908519570811904,51.12306284525523,115.0936297614067,192.80733515836002,13.91142675710643,47.49982574395728,-0.5897355319046279,-0.7407770838978296,0.14549606173436405,0.5110116317062925,0.8088581534298853,0.020570971824135434,0.08301102379725962,0.8255129581055736
564,48384,2020-02-13 09:58:22.445628,73,180.00255,79.24257,-2.153167,0.54684,47.287989,1.47265,62.93998004413695,35.204994703411906,52.173263611634425,100.21633497401517,237.09217082880622,16.17508204759355,68.64584994134476,-0.8701746260408971,-1.451472243918582,0.20055246686291325,0.7045351655768338,0.8529404764793004,0.0213404305802799,0.10829689583836348,0.8657218660431105
565,48383,2020-02-13 09:43:03.907393,72,180.00775,79.24252,-5.993839,1.518566,47.346698,1.47428,101.81414709572162,64.79398230865876,78.53572693630876,115.86507003615456,255.25304727509973,20.550790861551786,78.11364291313808,-1.0598733362505395,-1.0487389212833662,0.21280208627630853,0.7468890752239045,0.8778547201634188,0.041198587093666625,0.12091517575878606,0.910005980952255
566,48382,2020-02-13 09:27:44.528109,28,180.01045,79.24248,-7.985303,2.01875,47.398812,1.475732,63.83863627723313,43.512927850775036,46.71184637316439,97.3835174724815,156.95973368520694,15.983624376430246,34.374149370946114,-0.9802083496672379,-1.0264880463818122,0.4621491226949951,0.6355221048465631,0.8527132001537866,0.013090607523536312,0.1386529180985241,0.8658628406800993
567,48381,2020-02-13 09:19:48.657141,73,180.015671,79.24236,-11.83853,2.975235,47.541196,1.479719,69.8874049830014,42.13582217660019,55.75681003034496,131.53452264133625,249.1041652539639,17.837164486631494,73.50143580363154,-1.0128595288271631,-1.4281740223179957,0.19646018545454805,0.6901609865498254,0.8411675525513613,0.026663815099749247,0.06548423701246495,0.8571154414069858
568,48380,2020-02-13 09:04:21.344086,73,180.021541,79.242171,-15.72792,3.920141,47.739561,1.485325,106.2551207531701,76.94608172089592,73.2765391791395,127.23549720011174,346.2091571171331,45.87505662974735,109.29091147655679,-1.6775505784595621,-2.738263842989179,0.17680340213509804,0.6216021008255466,0.8651381464687359,0.03169779247438182,0.08441005315509476,0.9005941921927065
569,48372,2020-02-13 08:47:28.263211,60,130.298459,79.481091,30.272498,353.01047,49.13786,1.526606,546.2438371794161,403.95461156674264,367.69960762891037,822.3532684588957,842.4443422058699,260.72206472273996,285.20343839862534,0.12660161787820626,-8.291566915754421,2.6590502650668237,7.7645941688079985,0.8348037414584182,0.01922852563781241,242.2025458491934,1.5334536796769007
570,48371,2020-02-13 08:22:59.537399,19,108.989351,32.998071,47.173737,284.600696,39.467248,1.294549,111.7312916519551,92.25200890385372,63.035294775368065,108.75211380776706,68.68168741070028,11.890906759846622,11.7577929666498,-0.20497035395555666,2.3686610743263667,0.7337539128956624,0.6736617574568342,0.9347332843518312,0.03447087091828767,0.15834328426891203,0.971056974914791
571,48370,2020-02-13 08:18:03.143509,18,108.989771,32.99821,45.951231,284.273457,38.462812,1.276378,87.70593597023473,66.87666712514755,56.74365690231046,107.20393547242125,66.24259134530509,12.533982086389665,11.697745420768193,-0.19066410396117855,1.6311659811808008,0.44135382906766657,0.4025743893091596,0.8821785476615942,0.029792272784631476,0.2046916900820123,0.9060321902742315
572,48369,2020-02-13 08:13:08.235207,19,108.990172,32.998351,44.712031,283.946264,37.443181,1.258835,94.14586530467555,77.14869800908994,53.95852434479982,108.79537422955629,69.37072087379616,8.099455901489549,9.253436410593045,-0.45271238623594057,2.4362975328923686,0.43132887719540264,0.39768299647879884,0.9176937100992991,0.024184207780278383,0.22649824654440204,0.9440927460636496
573,48368,2020-02-13 08:08:11.551514,19,108.990572,32.998481,43.474921,283.624254,36.423839,1.242159,119.69066140341573,75.61649003845636,92.77931268042002,103.02113604247172,76.44115016186072,14.171610102900898,12.66368844594841,-0.6958617680010931,2.2305631949454545,0.5083775291175596,0.46589543388260973,0.9235298209658583,0.029149752899802307,0.12238554356277827,0.9655810333770777
574,48367,2020-02-13 08:03:15.425750,18,108.990972,32.998601,42.241989,283.308071,35.406571,1.226332,162.34372552368848,92.48744510590451,133.4224782961739,95.24850022881634,51.14465465044918,6.926152508249734,9.214381855097082,-0.05414822486791011,1.7380935941862314,0.48146043666966576,0.43905990052829913,0.8639656664595121,0.04093765157351449,0.16412792208632562,0.9447658489776697
575,48366,2020-02-13 07:58:08.532625,19,108.991343,32.998721,40.954771,282.983198,34.343107,1.210612,210.47096111996174,86.3101819545194,191.95983425117404,104.2153728048369,58.48317468574596,11.546948549182062,8.94861424440029,-0.1990054175105458,2.121490650336991,0.33184280055176657,0.30399627690592146,0.9419183173993784,0.0331975167887211,0.22494214994858924,1.064354508120012
576,48365,2020-02-13 07:53:12.968598,18,108.991709,32.998831,39.721873,282.677247,33.323229,1.196292,235.20542136706854,155.1480189235209,176.77862558739128,97.83935184387187,65.544608205117,9.307424224167214,9.882012696339928,-0.024187245960909612,1.9175383149499317,0.605150925124211,0.5480433676664647,0.9627922927499891,0.03307692543926549,0.2521694647348233,1.1107371523633947
577,48364,2020-02-13 07:45:55.887536,18,108.99223,32.998981,37.899711,282.234895,31.813693,1.176378,115.08283658717093,91.55605335046853,69.72480456649305,97.21888506269427,70.2168113127089,15.28578870752286,19.17870459656176,-0.13300637365162288,2.4425734213963954,0.5277267378226936,0.4806686162239532,1.0262085234176266,0.02892724292816386,0.18431616173677065,1.061388048501622
578,48363,2020-02-13 07:41:00.442319,18,108.99255,32.99906,36.660592,281.941159,30.785737,1.163647,107.26139263691964,85.69124800901523,64.51369129935816,99.91998252987932,61.794815888132185,15.87598773805107,10.50021250842139,-0.07852383418638469,2.160819728780776,0.5660183973975561,0.5126173372202131,1.107143119699248,0.0434501672395222,0.23330962151468942,1.1355893565767083
579,48361,2020-02-13 07:34:58.312668,18,108.99298,32.999181,35.14561,281.590481,29.527432,1.148929,118.4027186266841,100.3252681208964,62.881192376258085,94.02055258732032,55.50760868416577,9.980552798834317,10.902437601014578,-0.038771742359674184,2.207417845089973,0.5777623134907321,0.524208033121772,1.0882887368870162,0.04512341628274193,0.18466614887435479,1.1234372899464975
580,48360,2020-02-13 07:30:04.939145,18,108.993301,32.999261,33.921114,281.31425,28.509256,1.137685,114.97878496902206,93.11027403478072,67.45811931947593,93.35685205392303,59.01411790201355,7.8026097828856384,13.68079765335393,-0.5034019395462138,2.0216351096571628,0.4123407064599456,0.3757836633411564,1.0005602364385764,0.041879122421004986,0.2309753107015165,1.036546526057424
581,48359,2020-02-13 07:25:10.711710,19,108.993622,32.999341,32.688261,281.043195,27.483153,1.12693,99.50225202719183,95.56254771179402,27.721789864903972,100.83076674145595,61.005837489480676,13.299935213476447,11.865145277673872,-0.22198461259082392,2.3716020093619385,0.5309250012219067,0.4853266754709304,1.0043495794899633,0.04766690736543379,0.30473618501907274,1.031319157116239
582,48349,2020-02-13 07:07:13.568375,18,106.334142,31.889241,30.85631,278.145208,26.098461,1.113292,100.59252582630891,77.62081152946011,63.98332493411589,84.1352977485178,69.01595455897272,13.605367699215305,16.45831065775206,-0.3712519824196442,1.2405283676820478,0.6194024844493695,0.5647854383069454,1.1439054837536422,0.0323002873268474,0.2969879861018404,1.1681740482774043
583,48348,2020-02-13 07:02:18.781594,18,106.334442,31.88931,29.617212,277.793912,25.05737,1.103673,145.33232605452864,121.4582352347444,79.80840864270708,90.12008074011528,68.61724920653054,14.717694265259397,12.51967115513379,-0.28215932529096,1.0209723152546284,0.5741046936811486,0.5219374482445351,1.1361732811811154,0.03862755620821722,0.242374346659182,1.186596857650688
584,48347,2020-02-13 06:57:23.918161,18,106.334722,31.889371,28.394845,277.448137,24.029483,1.094688,136.81236621963566,101.43312356417596,91.80928599346758,86.51289174039759,68.52143756643808,12.123105122850875,10.345664664414867,-0.2622363354410878,1.0358705796794605,0.49718744427468187,0.44837430391355015,1.0441871504982854,0.046936892012939685,0.37189828583513385,1.092757679095982
585,48346,2020-02-13 06:52:31.631589,19,106.335008,31.88943,27.164116,277.100647,22.993745,1.086131,121.93557165722163,101.80529719408446,67.1115869175925,83.35784133515898,84.30266793932812,15.136380551778537,15.7053468289464,-0.32125315548038785,0.587295840212309,0.6723919045619211,0.6140525454964498,1.155684227921798,0.047300581161945444,0.25806229485288396,1.1908204325451175
586,48345,2020-02-13 06:47:37.072805,18,106.335279,31.88949,25.943847,276.756614,21.966039,1.078116,115.48340012651457,95.32448165307652,65.1894079000028,86.26133944116033,65.56967570432562,9.34189010687674,13.029264662806089,-0.48620846173858745,1.8025069753473262,0.5161836483942662,0.4693514320419751,1.157912739559757,0.07210234159100012,0.27506205309585546,1.189417799245813
587,48344,2020-02-13 06:42:43.558478,18,106.335558,31.88954,24.711036,276.409348,20.927029,1.07048,130.73223858661254,111.51307351682551,68.23307585546806,81.0454826463388,68.94904329814393,10.256839906639094,15.918225781773915,0.012440198149338524,1.1052524634863878,0.5874314522995422,0.5393217596942034,1.0889569705950422,0.04074897045869545,0.2291224669665814,1.131635742773935
588,48343,2020-02-13 06:37:46.990032,18,106.335822,31.889591,23.471974,276.060462,19.882038,1.063256,110.19945790495652,92.8698326548277,59.32212660728355,84.89004242965433,64.3044525137906,11.253890491957327,13.089521901597509,-0.2172243470045722,0.9770786213734565,0.48680965963993617,0.44355451446826843,1.067256815584721,0.039678359743082536,0.3379101855092249,1.0983520847186197
589,48342,2020-02-13 06:32:53.741952,18,106.336058,31.88963,22.245472,275.714988,18.846976,1.05654,111.77046991134296,101.25344231112953,47.33263529901102,76.3148411441104,54.20108924617927,8.166872172466697,8.813763711409194,-0.5011706465001643,1.6541588734185333,0.4338048085468882,0.3928524450825833,1.0075560572187592,0.030237307912916168,0.3346800521580861,1.0413659779054716
590,48340,2020-02-13 06:26:51.775482,19,106.33638,31.889681,20.726421,275.286603,17.564164,1.048804,131.514807398567,117.45888663323427,59.15703268389311,77.27454849183545,65.1098991816787,12.470844243491882,14.06764903010491,-0.6223025815181087,1.8075158411590069,0.397955806122121,0.3651675303711565,1.0642239923818353,0.056460826744967364,0.419674260450808,1.108369474954866
591,48338,2020-02-13 06:20:46.030315,18,106.3367,31.88973,19.203193,274.855883,16.276934,1.041674,127.22400558625435,100.20484727928556,78.38964331559578,77.09706938594994,57.95858947219716,12.420233759753641,12.44128851459886,-0.6243118388616784,1.440835575436609,0.48945408001997065,0.4453526416142344,1.0107640020827997,0.03877499032771719,0.36234553855339996,1.0542285406914491
592,48337,2020-02-13 06:15:52.874510,18,106.336951,31.889771,17.985033,274.510093,15.246911,1.036412,97.01735051227956,84.51770551406833,47.635320457195796,69.99755012134767,55.857963117409625,7.5755097337958075,10.17376243625073,-0.6097491153917515,2.201237156547525,0.32683191861805594,0.29531710149643475,0.9047353500525589,0.027688656970121683,0.2241324346907722,0.9331341237715178
593,48318,2020-02-13 05:33:25.272319,18,104.998508,38.00095,8.692366,312.720882,9.328827,1.013378,101.67324819382262,69.23656534652058,74.4563457154569,84.49902743466227,59.19363039236497,10.791330480773595,8.761411396732166,-0.4780886636993136,1.546496840667403,0.3461348870206619,0.31328421366762876,0.984402105484259,0.03660063913091078,0.2872339104347684,1.0130994493761638
594,48317,2020-02-13 05:18:13.735348,18,104.999208,38.00097,4.881262,327.853009,7.239382,1.008021,124.13387529237774,104.84287401228539,66.46194974530643,96.52349142597149,53.238557528826014,17.664152812997404,12.466918785526243,-0.24208487793814457,1.0688159485714746,0.43110194592261397,0.39237420109075016,0.9384399927362842,0.10111723889480043,0.04900187023792696,0.9829122393721583
595,48316,2020-02-13 05:06:53.438168,18,104.999709,38.000981,2.037582,345.120156,6.263721,1.005995,86.42601026240132,81.01008686282046,30.113470015177274,112.61568329603021,76.33902941127464,17.09842086524583,17.954786801631894,-0.3560098010547079,0.7277222097480451,0.3990004133265068,0.3624722159614087,0.8941795213240327,0.05187536668522806,0.048619682248825874,0.9170476920778565
596,48315,2020-02-13 05:02:01.219821,18,104.999929,38.00098,0.819453,353.886871,6.074811,1.005637,109.31070184106882,91.71619283935019,59.47242645161011,109.49365545020619,72.94580585140768,20.834630532713007,14.187012712318252,-0.25897289463240236,-0.047134370168330386,0.5372040050741235,0.4861678948920409,0.9977739341697495,0.05407065367285131,0.05799596311369236,1.030442235746822
597,48314,2020-02-13 04:49:01.924317,18,105.0005,38.000981,-2.442105,17.644646,6.359859,1.006181,111.65402994945117,85.36894625067274,71.96363956890094,104.01362204063646,93.35749577364807,13.975206747624286,20.595362370926342,-0.1988001837524942,-1.8789224111024803,0.5985359187733589,0.5461469836462676,0.9552082762539474,0.03619236317577515,0.043612312131161124,0.9907333050540722
598,48313,2020-02-13 04:43:13.588108,18,105.000758,38.00098,-3.894244,26.756579,6.827109,1.007128,107.0302651098871,64.11781673481988,85.69937704938565,76.08326435563794,78.87768308342231,14.708758763568643,10.359809620359007,-0.2386684354472723,-1.7924640867917896,0.5728175510545317,0.5201288670643669,1.005801985772185,0.03196878957138014,0.05130559047528446,1.0368993627307834
599,48312,2020-02-13 04:36:05.467937,18,105.001079,38.000971,-5.689048,36.070539,7.623964,1.008902,129.57853230025893,79.2499146309241,102.51852059057666,100.22445165198968,87.16147835198718,14.413135614995552,11.343876105522567,-0.24028307080124134,-2.272695362105867,0.33414319192922326,0.3019859855829556,0.9263418164438859,0.04808513993688733,0.0926104309055873,0.9753030255944407
600,48311,2020-02-13 04:07:35.753506,32,105.002542,38.0009,-13.405325,57.464106,12.515204,1.024294,84.88773279636169,73.03513647109354,43.26425799612473,70.37571296043885,91.68298339441372,11.101387275099407,19.230591386554554,-0.43061791064481886,-2.64124969404474,0.33803784139621,0.532681785290465,0.8922078912729512,0.05807798282762331,0.07073575242366356,0.9143265634240039
601,48310,2020-02-13 03:52:42.039504,21,105.003208,38.00084,-16.669067,61.50318,14.903614,1.034744,158.33066492470672,101.12137141249964,121.8321291743482,81.21706715511132,95.68375699904489,21.545331251033566,17.47850820316505,-0.3809582843113857,-3.14962933001333,0.5727552687643572,0.5918354861572986,1.1210599873531468,0.1404599537403158,0.06352815405781409,1.1814335877200335
602,48309,2020-02-13 03:39:35.222619,34,105.00413,38.000741,-20.490838,64.499969,17.795356,1.050151,119.08944802025165,92.57828916367941,74.91032642629708,81.85015369567047,104.669245169046,15.426891890972906,25.724940561214922,-0.6076481697081556,-3.0438081421766174,0.2748335687375345,0.452065786532591,0.9409341077479312,0.08458746344468775,0.07063703116035436,0.9818351916171723
603,47944,2020-02-10 11:16:57.667997,32,179.99735,30.69961,16.278569,269.09546,13.948769,1.030326,365.54412040754494,274.17599994413433,241.76439981759057,286.22969994261257,223.8535660638919,223.66044344383968,165.99459800585547,-2.6167902823135223,3.5531884336854347,7.863099353822782,12.365378152628894,1.9410532003119727,0.270149958453575,0.7706473297822631,2.12335771672173
604,47774,2020-02-09 05:42:59.232954,35,106.33925,31.889971,5.111695,270.384576,4.338645,1.002869,234.77441035841352,160.14853084909478,171.67257155998243,117.88169873533063,123.67938588314595,92.75270431270042,98.14850857497727,-0.3966551076791081,2.0003456525576753,0.5742401994340866,0.9814813021451487,1.2338122700030665,0.2982113598387511,0.15078843189187546,1.35201237909696
605,47773,2020-02-09 05:35:07.830669,37,106.33958,31.889981,3.055754,269.18918,2.594447,1.001024,173.18179776620696,129.89512103503094,114.53904403665175,100.3211602623487,54.9929949282087,73.2671463703582,18.07337471803997,-0.4824066870993448,2.286747203489217,0.3425520683822443,0.6197277827952543,1.1146501865390777,0.22091041204577405,0.18742610422165507,1.186910120396304
606,47772,2020-02-09 05:26:50.776909,37,106.339921,31.88999,0.97682,265.205107,0.832285,1.000105,371.3664373680698,342.6698139868274,143.14478469607457,70.22473604182139,46.841289707773115,11.141077612646775,9.906718449870244,-0.22790632976570666,2.2176483170876704,0.35054493616749777,0.6342150478464401,1.044730933209243,0.2883444137930099,0.15010473208579053,1.3624297858116727
607,47771,2020-02-09 05:16:24.355163,36,106.340321,31.88999,-1.597274,92.67283,1.357616,1.00028,184.19379754546654,144.4313875855551,114.31067025580535,64.0575922983902,110.00577251252237,9.96642668263517,15.964951372590546,-0.3625375317651069,-2.838934067107945,0.23180594866039994,0.4078476509311592,1.0213713100282107,0.2675684023097687,0.13468142634512736,1.1096542478407212
608,47770,2020-02-09 05:08:19.561650,36,106.34065,31.88998,-3.623969,90.406637,3.076486,1.001441,135.07918110601182,100.71294635739142,90.01826261533787,60.079448783397154,111.56431779317646,10.600946158021221,15.119957178809166,-0.371804521192662,-3.1502223953997985,0.20389032933466714,0.35897902347653315,0.9190386102569086,0.11606639193455408,0.1007919810995485,0.9725283578136146
