  672  ,   rays      DESI-ADC-2.RAY    672 rays = 8 wavels, 84 pupil locations
 X0        , Y0        , Z0    ,U0east ,V0south ,@wave , Xgoal  ,  Ygoal ,XfEast ,YfSouth ,notes ,
 1068.014  , 1068.014  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.015,  0.0078, OK26 ,
 755.200   , 1308.045  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.013,  0.0097, OK26 ,
 390.920   , 1458.934  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak 8,
 0.000     , 1510.400  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak22,
 -390.920  , 1458.934  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.004,  0.0114, OK26 ,
 -755.200  , 1308.045  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.001,  0.0104, OK26 ,
 -1068.014 , 1068.014  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.001,  0.0086, OK26 ,
 -1308.045 , 755.200   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.003,  0.0061, OK26 ,
 -1458.934 , 390.920   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak 8,
 -1510.400 , 0.000     , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.005,  0.0000, OK26 ,
 -1458.934 , -390.920  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.005, -0.0032, OK26 ,
 -1308.045 , -755.200  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.003, -0.0061, OK26 ,
 -1068.014 , -1068.014 , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.001, -0.0086, OK26 ,
 -755.200  , -1308.045 , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.001, -0.0104, OK26 ,
 -390.920  , -1458.934 , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.004, -0.0114, OK26 ,
 -0.000    , -1510.400 , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak22,
 390.920   , -1458.934 , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak 8,
 755.200   , -1308.045 , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.013, -0.0097, OK26 ,
 1068.014  , -1068.014 , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.015, -0.0078, OK26 ,
 1308.045  , -755.200  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.017, -0.0055, OK26 ,
 1458.934  , -390.920  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.018, -0.0028, OK26 ,
 1877.657  , 197.350   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak 8,
 1795.595  , 583.424   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak 8,
 1635.056  , 944.000   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.005, -0.0071, OK26 ,
 1403.057  , 1263.319  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.003, -0.0094, OK26 ,
 1109.739  , 1527.424  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.001, -0.0112, OK26 ,
 767.919   , 1724.774  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak26,
 392.537   , 1846.743  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak 8,
 0.000     , 1888.000  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak22,
 -392.537  , 1846.743  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.010, -0.0126, OK26 ,
 -767.919  , 1724.774  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.012, -0.0116, OK26 ,
 -1109.739 , 1527.424  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.014, -0.0101, OK26 ,
 -1403.057 , 1263.319  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.016, -0.0082, OK26 ,
 -1635.056 , 944.000   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.018, -0.0061, OK26 ,
 -1795.595 , 583.424   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak 8,
 -1877.657 , 197.350   , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak 8,
 -1877.657 , -197.350  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.019,  0.0013, OK26 ,
 -1795.595 , -583.424  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.019,  0.0037, OK26 ,
 -1635.056 , -944.000  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.018,  0.0061, OK26 ,
 -1403.057 , -1263.319 , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.016,  0.0082, OK26 ,
 -1109.739 , -1527.424 , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.014,  0.0101, OK26 ,
 -767.919  , -1724.774 , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.012,  0.0116, OK26 ,
 -392.537  , -1846.743 , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,  0.010,  0.0126, OK26 ,
 -0.000    , -1888.000 , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak22,
 392.537   , -1846.743 , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak 8,
 767.919   , -1724.774 , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001,       ,        , bak26,
 1109.739  , -1527.424 , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.001,  0.0112, OK26 ,
 1403.057  , -1263.319 , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.003,  0.0094, OK26 ,
 1635.056  , -944.000  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.005,  0.0071, OK26 ,
 1795.595  , -583.424  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.006,  0.0044, OK26 ,
 1877.657  , -197.350  , 11000 ,0.     ,0       ,C     ,  0.0070,  0.0001, -0.007,  0.0015, OK26 ,
 755       , 0         , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.019,  0.0000, OK26 ,
 654.022   , 377.600   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.017,  0.0056, OK26 ,
 377.600   , 654.022   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.013,  0.0098, OK26 ,
 0.000     , 755.200   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak22,
 -377.600  , 654.022   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.002,  0.0100, OK26 ,
 -654.022  , 377.600   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001, -0.002,  0.0058, OK26 ,
 -755.200  , 0.000     , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001, -0.004,  0.0000, OK26 ,
 -654.022  , -377.600  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001, -0.002, -0.0058, OK26 ,
 -377.600  , -654.022  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.002, -0.0100, OK26 ,
 -0.000    , -755.200  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak22,
 377.600   , -654.022  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.013, -0.0098, OK26 ,
 654.022   , -377.600  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.017, -0.0056, OK26 ,
 1115.590  , 196.709   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak 8,
 981.034   , 566.400   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.024,  0.0093, OK26 ,
 728.150   , 867.775   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.020,  0.0143, OK26 ,
 387.440   , 1064.484  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak22,
 0.000     , 1132.800  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak22,
 -387.440  , 1064.484  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.001,  0.0179, OK26 ,
 -728.150  , 867.775   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001, -0.005,  0.0147, OK26 ,
 -981.034  , 566.400   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001, -0.009,  0.0096, OK26 ,
 -1115.590 , 196.709   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak 8,
 -1115.590 , -196.709  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001, -0.011, -0.0033, OK26 ,
 -981.034  , -566.400  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001, -0.009, -0.0096, OK26 ,
 -728.150  , -867.775  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001, -0.005, -0.0147, OK26 ,
 -387.440  , -1064.484 , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.001, -0.0179, OK26 ,
 -0.000    , -1132.800 , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak22,
 387.440   , -1064.484 , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak22,
 728.150   , -867.775  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.020, -0.0143, OK26 ,
 981.034   , -566.400  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.024, -0.0093, OK26 ,
 1115.590  , -196.709  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.026, -0.0032, OK26 ,
 1510.400  , 0.000     , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.025,  0.0000, OK26 ,
 1458.934  , 390.920   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak 8,
 1308.045  , 755.200   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.022,  0.0086, OK26 ,
 1068.014  , 1068.014  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.020,  0.0123, OK26 ,
 755.200   , 1308.045  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.016,  0.0152, OK26 ,
 390.920   , 1458.934  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak 8,
 0.000     , 1510.400  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak22,
 -390.920  , 1458.934  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.003,  0.0175, OK26 ,
 -755.200  , 1308.045  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001, -0.002,  0.0158, OK26 ,
 -1068.014 , 1068.014  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001, -0.006,  0.0130, OK26 ,
 -1308.045 , 755.200   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001, -0.009,  0.0093, OK26 ,
 -1458.934 , 390.920   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak 8,
 -1510.400 , 0.000     , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001, -0.011,  0.0000, OK26 ,
 -1458.934 , -390.920  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001, -0.011, -0.0048, OK26 ,
 -1308.045 , -755.200  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001, -0.009, -0.0093, OK26 ,
 -1068.014 , -1068.014 , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001, -0.006, -0.0130, OK26 ,
 -755.200  , -1308.045 , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001, -0.002, -0.0158, OK26 ,
 -390.920  , -1458.934 , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.003, -0.0175, OK26 ,
 -0.000    , -1510.400 , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak22,
 390.920   , -1458.934 , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak 8,
 755.200   , -1308.045 , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.016, -0.0152, OK26 ,
 1068.014  , -1068.014 , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.020, -0.0123, OK26 ,
 1308.045  , -755.200  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.022, -0.0086, OK26 ,
 1458.934  , -390.920  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.024, -0.0045, OK26 ,
 1877.657  , 197.350   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak 8,
 1795.595  , 583.424   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak 8,
 1635.056  , 944.000   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.001, -0.0037, OK26 ,
 1403.057  , 1263.319  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.002, -0.0048, OK26 ,
 1109.739  , 1527.424  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.003, -0.0056, OK26 ,
 767.919   , 1724.774  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak26,
 392.537   , 1846.743  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak 8,
 0.000     , 1888.000  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak22,
 -392.537  , 1846.743  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.008, -0.0059, OK26 ,
 -767.919  , 1724.774  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.010, -0.0053, OK26 ,
 -1109.739 , 1527.424  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.010, -0.0046, OK26 ,
 -1403.057 , 1263.319  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.011, -0.0036, OK26 ,
 -1635.056 , 944.000   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.012, -0.0027, OK26 ,
 -1795.595 , 583.424   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak 8,
 -1877.657 , 197.350   , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak 8,
 -1877.657 , -197.350  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.012,  0.0005, OK26 ,
 -1795.595 , -583.424  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.012,  0.0016, OK26 ,
 -1635.056 , -944.000  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.012,  0.0027, OK26 ,
 -1403.057 , -1263.319 , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.011,  0.0036, OK26 ,
 -1109.739 , -1527.424 , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.010,  0.0046, OK26 ,
 -767.919  , -1724.774 , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.010,  0.0053, OK26 ,
 -392.537  , -1846.743 , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.008,  0.0059, OK26 ,
 -0.000    , -1888.000 , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak22,
 392.537   , -1846.743 , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak 8,
 767.919   , -1724.774 , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,       ,        , bak26,
 1109.739  , -1527.424 , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.003,  0.0056, OK26 ,
 1403.057  , -1263.319 , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.002,  0.0048, OK26 ,
 1635.056  , -944.000  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.001,  0.0037, OK26 ,
 1795.595  , -583.424  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001,  0.000,  0.0023, OK26 ,
 1877.657  , -197.350  , 11000 ,0.     ,0       ,s     ,  0.0070,  0.0001, -0.000,  0.0008, OK26 ,
 755       , 0         , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.023,  0.0000, OK26 ,
 654.022   , 377.600   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.021,  0.0078, OK26 ,
 377.600   , 654.022   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.016,  0.0136, OK26 ,
 0.000     , 755.200   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak22,
 -377.600  , 654.022   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.000,  0.0137, OK26 ,
 -654.022  , 377.600   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.006,  0.0080, OK26 ,
 -755.200  , 0.000     , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.008,  0.0000, OK26 ,
 -654.022  , -377.600  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.006, -0.0080, OK26 ,
 -377.600  , -654.022  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.000, -0.0137, OK26 ,
 -0.000    , -755.200  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak22,
 377.600   , -654.022  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.016, -0.0136, OK26 ,
 654.022   , -377.600  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.021, -0.0078, OK26 ,
 1115.590  , 196.709   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak 8,
 981.034   , 566.400   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.029,  0.0124, OK26 ,
 728.150   , 867.775   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.024,  0.0191, OK26 ,
 387.440   , 1064.484  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak22,
 0.000     , 1132.800  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak22,
 -387.440  , 1064.484  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.001,  0.0238, OK26 ,
 -728.150  , 867.775   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.009,  0.0195, OK26 ,
 -981.034  , 566.400   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.015,  0.0128, OK26 ,
 -1115.590 , 196.709   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak 8,
 -1115.590 , -196.709  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.018, -0.0044, OK26 ,
 -981.034  , -566.400  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.015, -0.0128, OK26 ,
 -728.150  , -867.775  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.009, -0.0195, OK26 ,
 -387.440  , -1064.484 , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.001, -0.0238, OK26 ,
 -0.000    , -1132.800 , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak22,
 387.440   , -1064.484 , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak22,
 728.150   , -867.775  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.024, -0.0191, OK26 ,
 981.034   , -566.400  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.029, -0.0124, OK26 ,
 1115.590  , -196.709  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.032, -0.0043, OK26 ,
 1510.400  , 0.000     , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.033,  0.0000, OK26 ,
 1458.934  , 390.920   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak 8,
 1308.045  , 755.200   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.029,  0.0126, OK26 ,
 1068.014  , 1068.014  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.025,  0.0180, OK26 ,
 755.200   , 1308.045  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.020,  0.0221, OK26 ,
 390.920   , 1458.934  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak 8,
 0.000     , 1510.400  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak22,
 -390.920  , 1458.934  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.001,  0.0252, OK26 ,
 -755.200  , 1308.045  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.006,  0.0228, OK26 ,
 -1068.014 , 1068.014  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.011,  0.0187, OK26 ,
 -1308.045 , 755.200   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.016,  0.0133, OK26 ,
 -1458.934 , 390.920   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak 8,
 -1510.400 , 0.000     , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.019,  0.0000, OK26 ,
 -1458.934 , -390.920  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.018, -0.0069, OK26 ,
 -1308.045 , -755.200  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.016, -0.0133, OK26 ,
 -1068.014 , -1068.014 , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.011, -0.0187, OK26 ,
 -755.200  , -1308.045 , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001, -0.006, -0.0228, OK26 ,
 -390.920  , -1458.934 , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.001, -0.0252, OK26 ,
 -0.000    , -1510.400 , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak22,
 390.920   , -1458.934 , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak 8,
 755.200   , -1308.045 , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.020, -0.0221, OK26 ,
 1068.014  , -1068.014 , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.025, -0.0180, OK26 ,
 1308.045  , -755.200  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.029, -0.0126, OK26 ,
 1458.934  , -390.920  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.032, -0.0065, OK26 ,
 1877.657  , 197.350   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak 8,
 1795.595  , 583.424   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak 8,
 1635.056  , 944.000   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.009,  0.0011, OK26 ,
 1403.057  , 1263.319  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.009,  0.0015, OK26 ,
 1109.739  , 1527.424  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.009,  0.0020, OK26 ,
 767.919   , 1724.774  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak26,
 392.537   , 1846.743  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak 8,
 0.000     , 1888.000  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak22,
 -392.537  , 1846.743  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.007,  0.0033, OK26 ,
 -767.919  , 1724.774  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.006,  0.0033, OK26 ,
 -1109.739 , 1527.424  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.005,  0.0031, OK26 ,
 -1403.057 , 1263.319  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.004,  0.0027, OK26 ,
 -1635.056 , 944.000   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.004,  0.0021, OK26 ,
 -1795.595 , 583.424   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak 8,
 -1877.657 , 197.350   , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak 8,
 -1877.657 , -197.350  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.003, -0.0004, OK26 ,
 -1795.595 , -583.424  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.003, -0.0013, OK26 ,
 -1635.056 , -944.000  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.004, -0.0021, OK26 ,
 -1403.057 , -1263.319 , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.004, -0.0027, OK26 ,
 -1109.739 , -1527.424 , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.005, -0.0031, OK26 ,
 -767.919  , -1724.774 , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.006, -0.0033, OK26 ,
 -392.537  , -1846.743 , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.007, -0.0033, OK26 ,
 -0.000    , -1888.000 , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak22,
 392.537   , -1846.743 , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak 8,
 767.919   , -1724.774 , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,       ,        , bak26,
 1109.739  , -1527.424 , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.009, -0.0020, OK26 ,
 1403.057  , -1263.319 , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.009, -0.0015, OK26 ,
 1635.056  , -944.000  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.009, -0.0011, OK26 ,
 1795.595  , -583.424  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.009, -0.0006, OK26 ,
 1877.657  , -197.350  , 11000 ,0.     ,0       ,t     ,  0.0070,  0.0001,  0.009, -0.0002, OK26 ,
